596494.534401	2722327.911124	3.141593
596494.534600	2722327.911077	3.141593
596494.534798	2722327.911030	3.141593
596494.534995	2722327.910982	3.141593
596494.535191	2722327.910933	3.141593
596494.535386	2722327.910884	3.141593
596494.535580	2722327.910834	3.141593
596494.535773	2722327.910783	3.141593
596494.535965	2722327.910732	3.141593
596494.536156	2722327.910680	3.141593
596494.536346	2722327.910627	3.141593
596494.536535	2722327.910573	3.141593
596494.536724	2722327.910519	3.141593
596494.536911	2722327.910464	3.141593
596494.537098	2722327.910408	3.141593
596494.537284	2722327.910352	3.141593
596494.537470	2722327.910295	3.141593
596494.537654	2722327.910237	3.141593
596494.537838	2722327.910178	3.141593
596494.538021	2722327.910119	3.141593
596494.538203	2722327.910058	3.141593
596494.538388	2722327.909995	3.141593
596494.538572	2722327.909931	3.141593
596494.538756	2722327.909866	3.141593
596494.538939	2722327.909800	3.141593
596494.539121	2722327.909733	3.141593
596494.539302	2722327.909666	3.141593
596494.539483	2722327.909598	3.141593
596494.539663	2722327.909528	3.141593
596494.539842	2722327.909458	3.141593
596494.540020	2722327.909387	3.141593
596494.540198	2722327.909315	3.141593
596494.540375	2722327.909243	3.141593
596494.540552	2722327.909169	3.141593
596494.540728	2722327.909094	3.141593
596494.540903	2722327.909019	3.141593
596494.541078	2722327.908942	3.141593
596494.541252	2722327.908865	3.141593
596494.541425	2722327.908786	3.141593
596494.541598	2722327.908707	3.141593
596494.541770	2722327.908626	3.141593
596494.541942	2722327.908545	3.141593
596494.541829	2722327.908599	3.141593
596494.541716	2722327.908653	3.141593
596494.541603	2722327.908706	3.141593
596494.541488	2722327.908758	3.141593
596494.541373	2722327.908809	3.141593
596494.541257	2722327.908860	3.141593
596494.541140	2722327.908909	3.141593
596494.541022	2722327.908957	3.141593
596494.540903	2722327.909005	3.141593
596494.540784	2722327.909051	3.141593
596494.540664	2722327.909097	3.141593
596494.540543	2722327.909142	3.141593
596494.540422	2722327.909185	3.141593
596494.540299	2722327.909228	3.141593
596494.540176	2722327.909270	3.141593
596494.540052	2722327.909311	3.141593
596494.539928	2722327.909351	3.141593
596494.539803	2722327.909390	3.141593
596494.539676	2722327.909427	3.141593
596494.539549	2722327.909464	3.141593
596494.539422	2722327.909500	3.141593
596494.539293	2722327.909535	3.141593
596494.539164	2722327.909569	3.141593
596494.539034	2722327.909602	3.141593
596494.538903	2722327.909634	3.141593
596494.538772	2722327.909665	3.141593
596494.538639	2722327.909695	3.141593
596494.538506	2722327.909723	3.141593
596494.538372	2722327.909751	3.141593
596494.538238	2722327.909778	3.141593
596494.538102	2722327.909803	3.141593
596494.537966	2722327.909828	3.141593
596494.537829	2722327.909851	3.141593
596494.537691	2722327.909873	3.141593
596494.537552	2722327.909895	3.141593
596494.537412	2722327.909915	3.141593
596494.537272	2722327.909934	3.141593
596494.537130	2722327.909952	3.141593
596494.536988	2722327.909969	3.141593
596494.536846	2722327.909984	3.141593
596494.536702	2722327.909999	3.141593
596494.536557	2722327.910012	3.141593
596494.536412	2722327.910024	3.141593
596494.536266	2722327.910035	3.141593
596494.536119	2722327.910045	3.141593
596494.535971	2722327.910054	3.141593
596494.535822	2722327.910062	3.141593
596494.535673	2722327.910068	3.141593
596494.535522	2722327.910073	3.141593
596494.535371	2722327.910077	3.141593
596494.535219	2722327.910080	3.141593
596494.535066	2722327.910081	3.141593
596494.534913	2722327.910082	3.141593
596494.534758	2722327.910081	3.141593
596494.534603	2722327.910078	3.141593
596494.534447	2722327.910075	3.141593
596494.534290	2722327.910070	3.141593
596494.534132	2722327.910064	3.141593
596494.533974	2722327.910057	3.141593
596494.533814	2722327.910048	3.141593
596494.533654	2722327.910038	3.141593
596494.533493	2722327.910027	3.141593
596494.533331	2722327.910014	3.141593
596494.533168	2722327.910001	3.141593
596494.533004	2722327.909985	3.141593
596494.532839	2722327.909968	3.141593
596494.532673	2722327.909950	3.141593
596494.532507	2722327.909931	3.141593
596494.532340	2722327.909910	3.141593
596494.532171	2722327.909888	3.141593
596494.532002	2722327.909864	3.141593
596494.531832	2722327.909839	3.141593
596494.531661	2722327.909813	3.141593
596494.531489	2722327.909785	3.141593
596494.531317	2722327.909756	3.141593
596494.531143	2722327.909725	3.141593
596494.530968	2722327.909693	3.141593
596494.530793	2722327.909659	3.141593
596494.530616	2722327.909624	3.141593
596494.530439	2722327.909587	3.141593
596494.530261	2722327.909549	3.141593
596494.530082	2722327.909509	3.141593
596494.529902	2722327.909468	3.141593
596494.529721	2722327.909425	3.141593
596494.529539	2722327.909381	3.141593
596494.529356	2722327.909335	3.141593
596494.529172	2722327.909288	3.141593
596494.528987	2722327.909239	3.141593
596494.528801	2722327.909188	3.141593
596494.528615	2722327.909136	3.141593
596494.528428	2722327.909082	3.141593
596494.528239	2722327.909027	3.141593
596494.528050	2722327.908970	3.141593
596494.527860	2722327.908912	3.141593
596494.527669	2722327.908852	3.141593
596494.527476	2722327.908790	3.141593
596494.527283	2722327.908726	3.141593
596494.527089	2722327.908661	3.141593
596494.526895	2722327.908594	3.141593
596494.526699	2722327.908526	3.141593
596494.526713	2722327.908584	3.141593
596494.526727	2722327.908642	3.141593
596494.526741	2722327.908698	3.141593
596494.526756	2722327.908754	3.141593
596494.526772	2722327.908808	3.141593
596494.526787	2722327.908862	3.141593
596494.526804	2722327.908915	3.141593
596494.526820	2722327.908967	3.141593
596494.526837	2722327.909018	3.141593
596494.526855	2722327.909068	3.141593
596494.526873	2722327.909117	3.141593
596494.526892	2722327.909166	3.141593
596494.526911	2722327.909213	3.141593
596494.526930	2722327.909259	3.141593
596494.526950	2722327.909305	3.141593
596494.526971	2722327.909349	3.141593
596494.526992	2722327.909393	3.141593
596494.527014	2722327.909436	3.141593
596494.527036	2722327.909477	3.141593
596494.527059	2722327.909518	3.141593
596494.527082	2722327.909558	3.141593
596494.527106	2722327.909597	3.141593
596494.527131	2722327.909635	3.141593
596494.527156	2722327.909672	3.141593
596494.527182	2722327.909708	3.141593
596494.527208	2722327.909743	3.141593
596494.527236	2722327.909778	3.141593
596494.527264	2722327.909811	3.141593
596494.527292	2722327.909843	3.141593
596494.527322	2722327.909874	3.141593
596494.527352	2722327.909905	3.141593
596494.527383	2722327.909934	3.141593
596494.527414	2722327.909962	3.141593
596494.527446	2722327.909990	3.141593
596494.527479	2722327.910016	3.141593
596494.527513	2722327.910041	3.141593
596494.527548	2722327.910066	3.141593
596494.527583	2722327.910089	3.141593
596494.527619	2722327.910112	3.141593
596494.527656	2722327.910133	3.141593
596494.527694	2722327.910153	3.141593
596494.527733	2722327.910173	3.141593
596494.527773	2722327.910191	3.141593
596494.527813	2722327.910208	3.141593
596494.527854	2722327.910224	3.141593
596494.527896	2722327.910240	3.141593
596494.527939	2722327.910254	3.141593
596494.527983	2722327.910267	3.141593
596494.528028	2722327.910279	3.141593
596494.528074	2722327.910290	3.141593
596494.528120	2722327.910300	3.141593
596494.528168	2722327.910310	3.141593
596494.528216	2722327.910318	3.141593
596494.528266	2722327.910325	3.141593
596494.528316	2722327.910331	3.141593
596494.528368	2722327.910336	3.141593
596494.528420	2722327.910340	3.141593
596494.528474	2722327.910342	3.141593
596494.528529	2722327.910344	3.141593
596494.528584	2722327.910345	3.141593
596494.528641	2722327.910345	3.141593
596494.528699	2722327.910344	3.141593
596494.528758	2722327.910341	3.141593
596494.528818	2722327.910338	3.141593
596494.528879	2722327.910334	3.141593
596494.528942	2722327.910328	3.141593
596494.529005	2722327.910322	3.141593
596494.529070	2722327.910314	3.141593
596494.529136	2722327.910306	3.141593
596494.529203	2722327.910296	3.141593
596494.529271	2722327.910285	3.141593
596494.529341	2722327.910273	3.141593
596494.529412	2722327.910260	3.141593
596494.529484	2722327.910246	3.141593
596494.529557	2722327.910231	3.141593
596494.529631	2722327.910215	3.141593
596494.529707	2722327.910198	3.141593
596494.529784	2722327.910180	3.141593
596494.529863	2722327.910160	3.141593
596494.529942	2722327.910139	3.141593
596494.530024	2722327.910118	3.141593
596494.530106	2722327.910095	3.141593
596494.530190	2722327.910071	3.141593
596494.530275	2722327.910046	3.141593
596494.530361	2722327.910020	3.141593
596494.530449	2722327.909993	3.141593
596494.530538	2722327.909964	3.141593
596494.530629	2722327.909935	3.141593
596494.530721	2722327.909904	3.141593
596494.530814	2722327.909873	3.141593
596494.530909	2722327.909840	3.141593
596494.531005	2722327.909806	3.141593
596494.531103	2722327.909771	3.141593
596494.531202	2722327.909735	3.141593
596494.531303	2722327.909697	3.141593
596494.531405	2722327.909659	3.141593
596494.531509	2722327.909619	3.141593
596494.531614	2722327.909579	3.141593
596494.531721	2722327.909537	3.141593
596494.531829	2722327.909494	3.141593
596494.531846	2722327.909517	3.141593
596494.531863	2722327.909540	3.141593
596494.531882	2722327.909562	3.141593
596494.531901	2722327.909584	3.141593
596494.531921	2722327.909604	3.141593
596494.531942	2722327.909624	3.141593
596494.531965	2722327.909644	3.141593
596494.531988	2722327.909663	3.141593
596494.532012	2722327.909681	3.141593
596494.532037	2722327.909698	3.141593
596494.532063	2722327.909715	3.141593
596494.532091	2722327.909731	3.141593
596494.532119	2722327.909746	3.141593
596494.532148	2722327.909761	3.141593
596494.532178	2722327.909775	3.141593
596494.532209	2722327.909789	3.141593
596494.532241	2722327.909801	3.141593
596494.532274	2722327.909813	3.141593
596494.532308	2722327.909825	3.141593
596494.532344	2722327.909836	3.141593
596494.532380	2722327.909846	3.141593
596494.532417	2722327.909855	3.141593
596494.532455	2722327.909864	3.141593
596494.532495	2722327.909872	3.141593
596494.532535	2722327.909880	3.141593
596494.532577	2722327.909887	3.141593
596494.532622	2722327.909892	3.141593
596494.532667	2722327.909897	3.141593
596494.532714	2722327.909902	3.141593
596494.532762	2722327.909905	3.141593
596494.532811	2722327.909908	3.141593
596494.532862	2722327.909911	3.141593
596494.532913	2722327.909913	3.141593
596494.532965	2722327.909914	3.141593
596494.533019	2722327.909914	3.141593
596494.533074	2722327.909914	3.141593
596494.533129	2722327.909913	3.141593
596494.533186	2722327.909912	3.141593
596494.533244	2722327.909910	3.141593
596494.533304	2722327.909907	3.141593
596494.533364	2722327.909904	3.141593
596494.533426	2722327.909900	3.141593
596494.533488	2722327.909895	3.141593
596494.533552	2722327.909890	3.141593
596494.533617	2722327.909884	3.141593
596494.533684	2722327.909878	3.141593
596494.533751	2722327.909870	3.141593
596494.533820	2722327.909863	3.141593
596494.533890	2722327.909854	3.141593
596494.533961	2722327.909845	3.141593
596494.534034	2722327.909835	3.141593
596494.534108	2722327.909825	3.141593
596494.534183	2722327.909814	3.141593
596494.534259	2722327.909803	3.141593
596494.534336	2722327.909791	3.141593
596494.534415	2722327.909778	3.141593
596494.534495	2722327.909764	3.141593
596494.534577	2722327.909750	3.141593
596494.534660	2722327.909736	3.141593
596494.534744	2722327.909720	3.141593
596494.534829	2722327.909704	3.141593
596494.534915	2722327.909688	3.141593
596494.535003	2722327.909671	3.141593
596494.535093	2722327.909653	3.141593
596494.535183	2722327.909634	3.141593
596494.535275	2722327.909616	3.141593
596494.535369	2722327.909596	3.141593
596494.535463	2722327.909576	3.141593
596494.535559	2722327.909555	3.141593
596494.535657	2722327.909533	3.141593
596494.535756	2722327.909511	3.141593
596494.535856	2722327.909489	3.141593
596494.535957	2722327.909466	3.141593
596494.536060	2722327.909442	3.141593
596494.536164	2722327.909417	3.141593
596494.536270	2722327.909392	3.141593
596494.536377	2722327.909367	3.141593
596494.536486	2722327.909340	3.141593
596494.536596	2722327.909313	3.141593
596494.536707	2722327.909286	3.141593
596494.536820	2722327.909258	3.141593
596494.536934	2722327.909229	3.141593
596494.537049	2722327.909200	3.141593
596494.537166	2722327.909170	3.141593
596494.537285	2722327.909140	3.141593
596494.537405	2722327.909108	3.141593
596494.537526	2722327.909077	3.141593
596494.537649	2722327.909044	3.141593
596494.537774	2722327.909011	3.141593
596494.537900	2722327.908978	3.141593
596494.538027	2722327.908944	3.141593
596494.538156	2722327.908909	3.141593
596494.538286	2722327.908874	3.141593
596494.538418	2722327.908838	3.141593
596494.538551	2722327.908801	3.141593
596494.538686	2722327.908764	3.141593
596494.538823	2722327.908726	3.141593
596494.538961	2722327.908688	3.141593
596494.539100	2722327.908649	3.141593
596494.538954	2722327.908633	3.141593
596494.538807	2722327.908617	3.141593
596494.538659	2722327.908601	3.141593
596494.538512	2722327.908584	3.141593
596494.538364	2722327.908567	3.141593
596494.538215	2722327.908549	3.141593
596494.538066	2722327.908531	3.141593
596494.537917	2722327.908513	3.141593
596494.537767	2722327.908494	3.141593
596494.537617	2722327.908474	3.141593
596494.537466	2722327.908455	3.141593
596494.537314	2722327.908435	3.141593
596494.537163	2722327.908414	3.141593
596494.537010	2722327.908393	3.141593
596494.536857	2722327.908372	3.141593
596494.536704	2722327.908350	3.141593
596494.536550	2722327.908328	3.141593
596494.536395	2722327.908305	3.141593
596494.536240	2722327.908282	3.141593
596494.536084	2722327.908259	3.141593
596494.535928	2722327.908235	3.141593
596494.535771	2722327.908210	3.141593
596494.535614	2722327.908186	3.141593
596494.535456	2722327.908161	3.141593
596494.535297	2722327.908135	3.141593
596494.535137	2722327.908110	3.141593
596494.534977	2722327.908083	3.141593
596494.534816	2722327.908057	3.141593
596494.534655	2722327.908030	3.141593
596494.534493	2722327.908002	3.141593
596494.534330	2722327.907975	3.141593
596494.534167	2722327.907946	3.141593
596494.534002	2722327.907918	3.141593
596494.533837	2722327.907889	3.141593
596494.533672	2722327.907860	3.141593
596494.533505	2722327.907830	3.141593
596494.533338	2722327.907800	3.141593
596494.533170	2722327.907770	3.141593
596494.533001	2722327.907739	3.141593
596494.532832	2722327.907708	3.141593
596494.532661	2722327.907676	3.141593
596494.532490	2722327.907644	3.141593
596494.532318	2722327.907612	3.141593
596494.532145	2722327.907579	3.141593
596494.531971	2722327.907546	3.141593
596494.531796	2722327.907513	3.141593
596494.531621	2722327.907479	3.141593
596494.531445	2722327.907445	3.141593
596494.530720	2722327.907411	3.141600
596494.529993	2722327.907376	3.141609
596494.529273	2722327.907341	3.141617
596494.528551	2722327.907307	3.141626
596494.527834	2722327.907272	3.141636
596494.527122	2722327.907238	3.141645
596494.526410	2722327.907205	3.141655
596494.525699	2722327.907172	3.141666
596494.524990	2722327.907141	3.141676
596494.524287	2722327.907112	3.141687
596494.524003	2722327.907084	3.141692
596494.523720	2722327.907060	3.141697
596494.523436	2722327.907037	3.141701
596494.523151	2722327.907018	3.141705
596494.522865	2722327.907002	3.141709
596494.522580	2722327.906990	3.141712
596494.522293	2722327.906980	3.141715
596494.522005	2722327.906974	3.141718
596494.521718	2722327.906972	3.141720
596494.521430	2722327.906973	3.141721
596494.520752	2722327.906977	3.141728
596494.520077	2722327.906985	3.141733
596494.519404	2722327.906995	3.141739
596494.518732	2722327.907009	3.141743
596494.517538	2722327.907029	3.141753
596494.516344	2722327.907056	3.141761
596494.515674	2722327.907086	3.141762
596494.515003	2722327.907121	3.141761
596494.513983	2722327.907159	3.141763
596494.512960	2722327.907201	3.141764
596494.511944	2722327.907248	3.141763
596494.510931	2722327.907299	3.141759
596494.509048	2722327.907363	3.141762
596494.508039	2722327.907432	3.141751
596494.506165	2722327.907514	3.141744
596494.504441	2722327.907611	3.141728
596494.503524	2722327.907713	3.141698
596494.502612	2722327.907822	3.141664
596494.501704	2722327.907936	3.141626
596494.500796	2722327.908057	3.141583
596494.499895	2722327.908183	3.141537
596494.498992	2722327.908315	3.141486
596494.498099	2722327.908454	3.141430
596494.497202	2722327.908598	3.141370
596494.496308	2722327.908749	3.141305
596494.494921	2722327.908913	3.141236
596494.492489	2722327.908728	3.141376
596494.490873	2722327.908549	3.141507
596494.490015	2722327.908374	3.141628
596494.488914	2722327.908204	3.141752
596494.487809	2722327.908039	3.141877
596494.486716	2722327.907878	3.142003
596494.485636	2722327.907722	3.142128
596494.484555	2722327.907571	3.142253
596494.483555	2722327.907424	3.142376
596494.482564	2722327.907283	3.142498
596494.481583	2722327.907146	3.142619
596494.480601	2722327.907014	3.142738
596494.479634	2722327.906888	3.142855
596494.478667	2722327.906766	3.142971
596494.477707	2722327.906649	3.143084
596494.476747	2722327.906538	3.143194
596494.475799	2722327.906432	3.143302
596494.474856	2722327.906331	3.143406
596494.473563	2722327.906236	3.143513
596494.472279	2722327.906145	3.143616
596494.471003	2722327.906061	3.143716
596494.469734	2722327.905981	3.143813
596494.468473	2722327.905908	3.143904
596494.467222	2722327.905841	3.143992
596494.465977	2722327.905779	3.144074
596494.464741	2722327.905723	3.144151
596494.463513	2722327.905673	3.144223
596494.462288	2722327.905630	3.144289
596494.461114	2722327.905592	3.144348
596494.459952	2722327.905560	3.144401
596494.458795	2722327.905534	3.144448
596494.457647	2722327.905515	3.144487
596494.456503	2722327.905502	3.144519
596494.455372	2722327.905494	3.144544
596494.454245	2722327.905494	3.144561
596494.453112	2722327.905499	3.144570
596494.451999	2722327.905511	3.144570
596494.450891	2722327.905530	3.144562
596494.449326	2722327.905553	3.144551
596494.447769	2722327.905584	3.144530
596494.446223	2722327.905622	3.144499
596494.444686	2722327.905666	3.144457
596494.443161	2722327.905718	3.144404
596494.441649	2722327.905778	3.144340
596494.440133	2722327.905845	3.144263
596494.438636	2722327.905920	3.144173
596494.437141	2722327.906002	3.144071
596494.435660	2722327.906094	3.143954
596494.434268	2722327.906193	3.143823
596494.432873	2722327.906301	3.143677
596494.431493	2722327.906417	3.143517
596494.430120	2722327.906542	3.143342
596494.428757	2722327.906676	3.143151
596494.427403	2722327.906818	3.142945
596494.426056	2722327.906969	3.142723
596494.424716	2722327.907128	3.142485
596494.423385	2722327.907297	3.142231
596494.422060	2722327.907474	3.141960
596494.420358	2722327.907660	3.141677
596494.418671	2722327.907855	3.141376
596494.416986	2722327.908060	3.141057
596494.415313	2722327.908274	3.140720
596494.413646	2722327.908497	3.140363
596494.412001	2722327.908730	3.139987
596494.410349	2722327.908974	3.139591
596494.408720	2722327.909227	3.139174
596494.407100	2722327.909491	3.138737
596494.405482	2722327.909766	3.138278
596494.403772	2722327.910053	3.137798
596494.402060	2722327.910351	3.137294
596494.400381	2722327.910660	3.136767
596494.398712	2722327.910982	3.136215
596494.397029	2722327.911316	3.135639
596494.395369	2722327.911663	3.135038
596494.393718	2722327.912022	3.134411
596494.392088	2722327.912394	3.133758
596494.390455	2722327.912779	3.133080
596494.388829	2722327.913177	3.132375
596494.386846	2722327.913592	3.131648
596494.385938	2722327.914008	3.130884
596494.383739	2722327.914453	3.130108
596494.381872	2722327.914907	3.129300
596494.380897	2722327.915363	3.128458
596494.378744	2722327.915848	3.127602
596494.377091	2722327.916341	3.126713
596494.375457	2722327.916848	3.125795
596494.371335	2722327.917420	3.124869
596494.368172	2722327.918011	3.123865
596494.368002	2722327.918559	3.122803
596494.366155	2722327.919153	3.121735
596494.364329	2722327.919762	3.120637
596494.362504	2722327.920387	3.119509
596494.360693	2722327.921028	3.118352
596494.358894	2722327.921685	3.117164
596494.357105	2722327.922358	3.115947
596494.355328	2722327.923048	3.114698
596494.353567	2722327.923754	3.113420
596494.347119	2722327.924638	3.112137
596494.344642	2722327.922317	3.117132
596494.342739	2722327.919954	3.122147
596494.340850	2722327.917566	3.127189
596494.338974	2722327.915152	3.132258
596494.337103	2722327.912714	3.137354
596494.335242	2722327.910249	3.142477
596494.333387	2722327.907760	3.147624
596494.331545	2722327.905244	3.152798
596494.329366	2722327.902696	3.158010
596494.327200	2722327.900116	3.163255
596494.325045	2722327.897506	3.168533
596494.322913	2722327.894866	3.173842
596494.320783	2722327.892194	3.179183
596494.318651	2722327.889490	3.184554
596494.316553	2722327.886757	3.189953
596494.314444	2722327.883992	3.195382
596494.312361	2722327.881197	3.200837
596494.310291	2722327.878372	3.206319
596494.308264	2722327.875518	3.211825
596494.306248	2722327.872635	3.217354
596494.304245	2722327.869723	3.222906
596494.302256	2722327.866781	3.228480
596494.300287	2722327.863811	3.234074
596494.298314	2722327.860810	3.239690
596494.296374	2722327.857782	3.245324
596494.294431	2722327.854724	3.250978
596494.292500	2722327.851637	3.256650
596494.290594	2722327.848521	3.262341
596494.288376	2722327.845335	3.268061
596494.286189	2722327.842116	3.273806
596494.284002	2722327.838862	3.279575
596494.281839	2722327.835575	3.285367
596494.279700	2722327.832255	3.291182
596494.277578	2722327.828903	3.297019
596494.275463	2722327.825515	3.302877
596494.273347	2722327.822091	3.308757
596494.271280	2722327.818639	3.314656
596494.269202	2722327.815149	3.320576
596494.267163	2722327.811629	3.326514
596494.265121	2722327.808073	3.332470
596494.263113	2722327.804488	3.338443
596494.261106	2722327.800866	3.344434
596494.259135	2722327.797217	3.350440
596494.257165	2722327.793531	3.356462
596494.255220	2722327.789815	3.362498
596494.253289	2722327.786066	3.368548
596494.251387	2722327.782288	3.374612
596494.249493	2722327.778476	3.380690
596494.247432	2722327.774586	3.386786
596494.245395	2722327.770662	3.392897
596494.243398	2722327.766710	3.399022
596494.241391	2722327.762717	3.405163
596494.239420	2722327.758694	3.411316
596494.237465	2722327.754637	3.417483
596494.235532	2722327.750548	3.423662
596494.233635	2722327.746431	3.429852
596494.231723	2722327.742270	3.436054
596494.229871	2722327.738089	3.442266
596494.227917	2722327.733836	3.448492
596494.225991	2722327.729553	3.454729
596494.224089	2722327.725236	3.460978
596494.222214	2722327.720887	3.467238
596494.220360	2722327.716505	3.473508
596494.218533	2722327.712091	3.479787
596494.216714	2722327.707640	3.486078
596494.214926	2722327.703158	3.492378
596494.213169	2722327.698647	3.498688
596494.211425	2722327.694093	3.505019
596494.209474	2722327.689422	3.511356
596494.207537	2722327.684710	3.517706
596494.205643	2722327.679969	3.524070
596494.203758	2722327.675185	3.530445
596494.201911	2722327.670371	3.536832
596494.200099	2722327.665526	3.543230
596494.198298	2722327.660641	3.549637
596494.196527	2722327.655722	3.556053
596494.194769	2722327.650764	3.562478
596494.193059	2722327.645782	3.568909
596494.191489	2722327.640821	3.575343
596494.189938	2722327.635826	3.581781
596494.188435	2722327.630812	3.588222
596494.186936	2722327.625758	3.594666
596494.185471	2722327.620679	3.601112
596494.184015	2722327.615562	3.607561
596494.182604	2722327.610426	3.614011
596494.181201	2722327.605244	3.620476
596494.179834	2722327.600046	3.626929
596494.178486	2722327.594817	3.633384
596494.176950	2722327.589441	3.639848
