timestamp,speed,steering_percentage
1592471908.2922528,0.0,-1.5882353782653809
1592471908.3022785,0.0,-1.5882353782653809
1592471908.312278,0.0,-1.5882353782653809
1592471908.3222826,0.0,-1.5882353782653809
1592471908.332262,0.0,-1.5882353782653809
1592471908.3422804,0.0,-1.5882353782653809
1592471908.3522604,0.0,-1.5882353782653809
1592471908.3622785,0.0,-1.5882353782653809
1592471908.3722486,0.0,-1.5882353782653809
1592471908.3822749,0.0,-1.5882353782653809
1592471908.3922837,0.0,-1.5882353782653809
1592471908.4022713,0.0,-1.5882353782653809
1592471908.4122472,0.0,-1.5882353782653809
1592471908.4222562,0.0,-1.5882353782653809
1592471908.432271,0.0,-1.5882353782653809
1592471908.4422717,0.0,-1.5882353782653809
1592471908.452243,0.0,-1.5882353782653809
1592471908.4622643,0.0,-1.5882353782653809
1592471908.4722693,0.0,-1.5882353782653809
1592471908.4822452,0.0,-1.5882353782653809
1592471908.4922729,0.0,-1.5882353782653809
1592471908.502265,0.0,-1.5882353782653809
1592471908.5122483,0.0,-1.5882353782653809
1592471908.5222607,0.0,-1.5882353782653809
1592471908.5322864,0.0,-1.5882353782653809
1592471908.542281,0.0,-1.5882353782653809
1592471908.5522478,0.0,-1.5882353782653809
1592471908.5622728,0.0,-1.5882353782653809
1592471908.5722802,0.0,-1.5882353782653809
1592471908.582275,0.0,-1.5882353782653809
1592471908.5922637,0.0,-1.5882353782653809
1592471908.602298,0.0,-1.5882353782653809
1592471908.612253,0.0,-1.5882353782653809
1592471908.6222744,0.0,-1.5882353782653809
1592471908.6322253,0.0,-1.5882353782653809
1592471908.6422682,0.0,-1.5882353782653809
1592471908.6522963,0.0,-1.5882353782653809
1592471908.6622956,0.0,-1.5882353782653809
1592471908.672245,0.0,-1.5882353782653809
1592471908.6822865,0.0,-1.5882353782653809
1592471908.6923552,0.0,-1.5882353782653809
1592471908.7022765,0.0,-1.5882353782653809
1592471908.7122817,0.0,-1.5882353782653809
1592471908.722287,0.0,-1.5882353782653809
1592471908.7322865,0.0,-1.5882353782653809
1592471908.7422702,0.0,-1.5882353782653809
1592471908.75225,0.0,-1.5882353782653809
1592471908.7622697,0.0,-1.5882353782653809
1592471908.7722752,0.0,-1.5882353782653809
1592471908.7822773,0.0,-1.5882353782653809
1592471908.7922804,0.0,-1.5882353782653809
1592471908.8022742,0.0,-1.5882353782653809
1592471908.8122725,0.0,-1.5882353782653809
1592471908.8222437,0.0,-1.5882353782653809
1592471908.832277,0.0,-1.5882353782653809
1592471908.842258,0.0,-1.5882353782653809
1592471908.8522613,0.0,-1.5882353782653809
1592471908.8622682,0.0,-1.5882353782653809
1592471908.872475,0.0,-1.5882353782653809
1592471908.8822873,0.0,-1.5882353782653809
1592471908.8922715,0.0,-1.5882353782653809
1592471908.905379,0.0,-1.5882353782653809
1592471908.9113975,0.0,-1.5882353782653809
1592471908.9213965,0.0,-1.5882353782653809
1592471908.9313858,0.0,-1.5882353782653809
1592471908.9413853,0.0,-1.5882353782653809
1592471908.9513571,0.0,-1.5882353782653809
1592471908.9613929,0.0,-1.5882353782653809
1592471908.971388,0.0,-1.5882353782653809
1592471908.9813855,0.0,-1.5882353782653809
1592471908.991393,0.0,-1.5882353782653809
1592471909.0013754,0.0,-1.5882353782653809
1592471909.0113819,0.0,-1.5882353782653809
1592471909.0213697,0.0,-1.5882353782653809
1592471909.0313997,0.0,-1.5882353782653809
1592471909.0413635,0.0,-1.5882353782653809
1592471909.0513964,0.0,-1.5882353782653809
1592471909.0613847,0.0,-1.5882353782653809
1592471909.0713873,0.0,-1.5882353782653809
1592471909.081395,0.0,-1.5882353782653809
1592471909.0913413,0.0,-1.5882353782653809
1592471909.1013854,0.0,-1.5882353782653809
1592471909.111384,0.0,-1.5882353782653809
1592471909.121357,0.0,-1.5882353782653809
1592471909.1313918,0.0,-1.5882353782653809
1592471909.141387,0.0,-1.5882353782653809
1592471909.151362,0.0,-1.5882353782653809
1592471909.1613433,0.0,-1.5882353782653809
1592471909.1713903,0.0,-1.5882353782653809
1592471909.1813848,0.0,-1.5882353782653809
1592471909.1914146,0.0,-1.5882353782653809
1592471909.201389,0.0,-1.5882353782653809
1592471909.2113707,0.0,-1.5882353782653809
1592471909.2213843,0.0,-1.5882353782653809
1592471909.2313876,0.0,-1.5882353782653809
1592471909.2413826,0.0,-1.5882353782653809
1592471909.2514055,0.0,-1.5882353782653809
1592471909.2613466,0.0,-1.5882353782653809
1592471909.2716825,0.0,-1.5882353782653809
1592471909.2813919,0.0,-1.5882353782653809
1592471909.2913926,0.0,-1.5882353782653809
1592471909.3013844,0.0,-1.5882353782653809
1592471909.3113644,0.0,-1.5882353782653809
1592471909.3214045,0.0,-1.5882353782653809
1592471909.3313804,0.0,-1.5882353782653809
1592471909.3413863,0.0,-1.5882353782653809
1592471909.3513877,0.0,-1.5882353782653809
1592471909.3613954,0.0,-1.5882353782653809
1592471909.3713648,0.0,-1.5882353782653809
1592471909.3813794,0.0,-1.5882353782653809
1592471909.3913918,0.0,-1.5882353782653809
1592471909.4013426,0.0,-1.5882353782653809
1592471909.4113889,0.0,-1.5882353782653809
1592471909.421358,0.0,-1.5882353782653809
1592471909.4313865,0.0,-1.5882353782653809
1592471909.4413545,0.0,-1.5882353782653809
1592471909.454062,0.0,-1.5882353782653809
1592471909.459392,0.0,-1.5882353782653809
1592471909.4713619,0.0,-1.5882353782653809
1592471909.4813495,0.0,-1.5882353782653809
1592471909.4913642,0.0,-1.5882353782653809
1592471909.501386,0.0,-1.5882353782653809
1592471909.5114064,0.0,-1.5882353782653809
1592471909.5213976,0.0,-1.5882353782653809
1592471909.5313818,0.0,-1.5882353782653809
1592471909.5413878,0.0,-1.5882353782653809
1592471909.5514004,0.0,-1.5882353782653809
1592471909.561387,0.0,-1.5882353782653809
1592471909.5713923,0.0,-1.5882353782653809
1592471909.5813959,0.0,-1.5882353782653809
1592471909.5914063,0.0,-1.5882353782653809
1592471909.6013956,0.0,-1.5882353782653809
1592471909.611391,0.0,-1.5882353782653809
1592471909.6213756,0.0,-1.5882353782653809
1592471909.6313474,0.0,-1.5882353782653809
1592471909.641386,0.0,-1.5882353782653809
1592471909.6514032,0.0,-1.5882353782653809
1592471909.661388,0.0,-1.5882353782653809
1592471909.6714113,0.0,-1.5882353782653809
1592471909.6813755,0.0,-1.5882353782653809
1592471909.6913815,0.0,-1.5882353782653809
1592471909.7013824,0.0,-1.5882353782653809
1592471909.711364,0.0,-1.5882353782653809
1592471909.721406,0.0,-1.5882353782653809
1592471909.7313511,0.0,-1.5882353782653809
1592471909.7413797,0.0,-1.5882353782653809
1592471909.7513502,0.0,-1.5882353782653809
1592471909.7613666,0.0,-1.5882353782653809
1592471909.7713547,0.0,-1.5882353782653809
1592471909.781381,0.0,-1.5882353782653809
1592471909.7913659,0.0,-1.5882353782653809
1592471909.8013582,0.0,-1.5882353782653809
1592471909.8113782,0.0,-1.5882353782653809
1592471909.8213744,0.0,-1.5882353782653809
1592471909.8313856,0.0,-1.5882353782653809
1592471909.8413818,0.0,-1.5882353782653809
1592471909.8513882,0.0,-1.5882353782653809
1592471909.8613691,0.0,-1.5882353782653809
1592471909.8713593,0.0,-1.5882353782653809
1592471909.88161,0.0,-1.5882353782653809
1592471909.8913536,0.0,-1.5882353782653809
1592471909.9013827,0.0,-1.5882353782653809
1592471909.911363,0.0,-1.5882353782653809
1592471909.9213862,0.0,-1.5882353782653809
1592471909.931376,0.0,-1.5882353782653809
1592471909.9454966,0.0,-1.5882353782653809
1592471909.9515076,0.0,-1.5882353782653809
1592471909.961504,0.0,-1.5882353782653809
1592471909.9714959,0.0,-1.5882353782653809
1592471909.9815013,0.0,-1.5882353782653809
1592471909.9914782,0.0,-1.5882353782653809
1592471910.0014968,0.0,-1.5882353782653809
1592471910.011505,0.0,-1.5882353782653809
1592471910.021485,0.0,-1.5882353782653809
1592471910.0314884,0.0,-1.5882353782653809
1592471910.0414548,0.0,-1.5882353782653809
1592471910.0514603,0.0,-1.5882353782653809
1592471910.0615158,0.0,-1.5882353782653809
1592471910.0714583,0.0,-1.5882353782653809
1592471910.0814908,0.0,-1.5882353782653809
1592471910.0914712,0.0,-1.5882353782653809
1592471910.101512,0.0,-1.5882353782653809
1592471910.1115174,0.0,-1.5882353782653809
1592471910.1229432,0.0,-1.5882353782653809
1592471910.1342213,0.0,-1.5882353782653809
1592471910.142188,0.0,-1.5882353782653809
1592471910.1523721,0.0,-1.5882353782653809
1592471910.162186,0.0,-1.5882353782653809
1592471910.1721463,0.0,-1.5882353782653809
1592471910.182153,0.0,-1.5882353782653809
1592471910.1961384,0.0,-1.5882353782653809
1592471910.2021377,0.0,-1.5882353782653809
1592471910.212152,0.0,-1.5882353782653809
1592471910.2221737,0.0,-1.5882353782653809
1592471910.2321992,0.0,-1.5882353782653809
1592471910.2421672,0.0,-1.5882353782653809
1592471910.2521772,0.0,-1.5882353782653809
1592471910.2621758,0.0,-1.5882353782653809
1592471910.2721841,0.0,-1.5882353782653809
1592471910.2821805,0.0,-1.5882353782653809
1592471910.2921786,0.0,-1.5882353782653809
1592471910.3021657,0.0,-1.5882353782653809
1592471910.3121555,0.0,-1.5882353782653809
1592471910.3231304,0.0,-1.5882353782653809
1592471910.3322027,0.0,-1.5882353782653809
1592471910.3421428,0.0,-1.5882353782653809
1592471910.3542352,0.0,-1.5882353782653809
1592471910.3622215,0.0,-1.5882353782653809
1592471910.3722327,0.0,-1.5882353782653809
1592471910.3822327,0.0,-1.5882353782653809
1592471910.3922355,0.0,-1.5882353782653809
1592471910.4022276,0.0,-1.5882353782653809
1592471910.4122272,0.0,-1.5882353782653809
1592471910.4222155,0.0,-1.5882353782653809
1592471910.4322457,0.0,-1.5882353782653809
1592471910.4421937,0.0,-1.5882353782653809
1592471910.452241,0.0,-1.5882353782653809
1592471910.4622474,0.0,-1.5882353782653809
1592471910.47222,0.0,-1.5882353782653809
1592471910.482192,0.0,-1.5882353782653809
1592471910.4922173,0.0,-1.5882353782653809
1592471910.5022323,0.0,-1.5882353782653809
1592471910.5123007,0.0,-1.5882353782653809
1592471910.5222616,0.0,-1.5882353782653809
1592471910.5322146,0.0,-1.5882353782653809
1592471910.5422366,0.0,-1.5882353782653809
1592471910.5522165,0.0,-1.5882353782653809
1592471910.562239,0.0,-1.5882353782653809
1592471910.5722241,0.0,-1.5882353782653809
1592471910.5822206,0.0,-1.5882353782653809
1592471910.5922632,0.0,-1.5882353782653809
1592471910.6021948,0.0,-1.5882353782653809
1592471910.6122153,0.0,-1.5882353782653809
1592471910.6222157,0.0,-1.5882353782653809
1592471910.632185,0.0,-1.5882353782653809
1592471910.6422143,0.0,-1.5882353782653809
1592471910.6522074,0.0,-1.5882353782653809
1592471910.662239,0.0,-1.5882353782653809
1592471910.6722488,0.0,-1.5882353782653809
1592471910.682227,0.0,-1.5882353782653809
1592471910.6922238,0.0,-1.5882353782653809
1592471910.7022054,0.0,-1.5882353782653809
1592471910.712234,0.0,-1.5882353782653809
1592471910.7222512,0.0,-1.5882353782653809
1592471910.7321928,0.0,-1.5882353782653809
1592471910.742216,0.0,-1.5882353782653809
1592471910.7522223,0.0,-1.5882353782653809
1592471910.7622223,0.0,-1.5882353782653809
1592471910.7721975,0.0,-1.5882353782653809
1592471910.7822337,0.0,-1.5882353782653809
1592471910.7922277,0.0,-1.5882353782653809
1592471910.8022363,0.0,-1.5882353782653809
1592471910.812223,0.0,-1.5882353782653809
1592471910.8222184,0.0,-1.5882353782653809
1592471910.8322217,0.0,-1.5882353782653809
1592471910.8423498,0.0,-1.5882353782653809
1592471910.8524365,0.0,-1.5882353782653809
1592471910.8621962,0.0,-1.5882353782653809
1592471910.8722298,0.0,-1.5882353782653809
1592471910.882783,0.0,-1.5882353782653809
1592471910.8922596,0.0,-1.5882353782653809
1592471910.902255,0.0,-1.5882353782653809
1592471910.9122295,0.0,-1.5882353782653809
1592471910.92231,0.0,-1.5882353782653809
1592471910.9322388,0.0,-1.5882353782653809
1592471910.9422317,0.0,-1.5882353782653809
1592471910.9527707,0.0,-1.5882353782653809
1592471910.9622574,0.0,-1.5882353782653809
1592471910.9722338,0.0,-1.5882353782653809
1592471910.9822202,0.0,-1.5882353782653809
1592471910.993113,0.0,-1.5882353782653809
1592471911.0022123,0.0,-1.5882353782653809
1592471911.0122085,0.0,-1.5882353782653809
1592471911.0232944,0.0,-1.5882353782653809
1592471911.03022,0.0,-1.5882353782653809
1592471911.0422378,0.0,-1.5882353782653809
1592471911.0522215,0.0,-1.5882353782653809
1592471911.062226,0.0,-1.5882353782653809
1592471911.0722656,0.0,-1.5882353782653809
1592471911.082255,0.0,-1.5882353782653809
1592471911.092197,0.0,-1.5882353782653809
1592471911.102212,0.0,-1.5882353782653809
1592471911.1122081,0.0,-1.5882353782653809
1592471911.1222363,0.0,-1.5882353782653809
1592471911.1322255,0.0,-1.5882353782653809
1592471911.142228,0.0,-1.5882353782653809
1592471911.1521764,0.0,-1.5882353782653809
1592471911.1622193,0.0,-1.5882353782653809
1592471911.1732457,0.0,-1.5882353782653809
1592471911.1824389,0.0,-1.5882353782653809
1592471911.1922126,0.0,-1.5882353782653809
1592471911.2022247,0.0,-1.5882353782653809
1592471911.2122188,0.0,-1.5882353782653809
1592471911.2222252,0.0,-1.5882353782653809
1592471911.2322223,0.0,-1.5882353782653809
1592471911.242219,0.0,-1.5882353782653809
1592471911.252247,0.0,-1.5882353782653809
1592471911.2622404,0.0,-1.5882353782653809
1592471911.2722263,0.0,-1.5882353782653809
1592471911.2822309,0.0,-1.5882353782653809
1592471911.2922146,0.0,-1.5882353782653809
1592471911.3022084,0.0,-1.5882353782653809
1592471911.3122222,0.0,-1.5882353782653809
1592471911.322245,0.0,-1.5882353782653809
1592471911.3322134,0.0,-1.5882353782653809
1592471911.342221,0.0,-1.5882353782653809
1592471911.3522193,0.0,-1.5882353782653809
1592471911.3621993,0.0,-1.5882353782653809
1592471911.3722095,0.0,-1.5882353782653809
1592471911.3821914,0.0,-1.5882353782653809
1592471911.3922186,0.0,-1.5882353782653809
1592471911.4022188,0.0,-1.5882353782653809
1592471911.412222,0.0,-1.5882353782653809
1592471911.422196,0.0,-1.5882353782653809
1592471911.4321747,0.0,-1.5882353782653809
1592471911.4422183,0.0,-1.5882353782653809
1592471911.4522312,0.0,-1.5882353782653809
1592471911.4622538,0.0,-1.5882353782653809
1592471911.4721956,0.0,-1.5882353782653809
1592471911.482221,0.0,-1.5882353782653809
1592471911.4921746,0.0,-1.5882353782653809
1592471911.5022418,0.0,-1.5882353782653809
1592471911.5122306,0.0,-1.5882353782653809
1592471911.5222225,0.0,-1.5882353782653809
1592471911.5322409,0.0,-1.5882353782653809
1592471911.5422192,0.0,-1.5882353782653809
1592471911.5522172,0.0,-1.5882353782653809
1592471911.563187,0.0,-1.5882353782653809
1592471911.5721993,0.0,-1.5882353782653809
1592471911.5822172,0.0,-1.5882353782653809
1592471911.5922265,0.0,-1.5882353782653809
1592471911.6022027,0.0,-1.5882353782653809
1592471911.6122186,0.0,-1.5882353782653809
1592471911.6222086,0.0,-1.5882353782653809
1592471911.6322236,0.0,-1.5882353782653809
1592471911.6422272,0.0,-1.5882353782653809
1592471911.6525154,0.0,-1.5882353782653809
1592471911.6622229,0.0,-1.5882353782653809
1592471911.6742582,0.0,-1.5882353782653809
1592471911.6802044,0.0,-1.5882353782653809
1592471911.6922452,0.0,-1.5882353782653809
1592471911.7021961,0.0,-1.5882353782653809
1592471911.7122247,0.0,-1.5882353782653809
1592471911.7222238,0.0,-1.5882353782653809
1592471911.732233,0.0,-1.5882353782653809
1592471911.7421846,0.0,-1.5882353782653809
1592471911.752197,0.0,-1.5882353782653809
1592471911.7621894,0.0,-1.5882353782653809
1592471911.77222,0.0,-1.5882353782653809
1592471911.7822187,0.0,-1.5882353782653809
1592471911.7922137,0.0,-1.5882353782653809
1592471911.8022246,0.0,-1.5882353782653809
1592471911.8122132,0.0,-1.5882353782653809
1592471911.8222322,0.0,-1.5882353782653809
1592471911.8322186,0.0,-1.5882353782653809
1592471911.8421767,0.0,-1.5882353782653809
1592471911.853407,0.0,-1.5882353782653809
1592471911.860229,0.0,-1.5882353782653809
1592471911.8721983,0.0,-1.5882353782653809
1592471911.8822305,0.0,-1.5882353782653809
1592471911.8921888,0.0,-1.5882353782653809
1592471911.9022346,0.0,-1.5882353782653809
1592471911.9122436,0.0,-1.5882353782653809
1592471911.9222615,0.0,-1.5882353782653809
1592471911.9321785,0.0,-1.5882353782653809
1592471911.9422185,0.0,-1.5882353782653809
1592471911.952218,0.0,-1.5882353782653809
1592471911.9622374,0.0,-1.5882353782653809
1592471911.972223,0.0,-1.5882353782653809
1592471911.9822202,0.0,-1.5882353782653809
1592471911.9921818,0.0,-1.5882353782653809
1592471912.0022287,0.0,-1.5882353782653809
1592471912.0122225,0.0,-1.5882353782653809
1592471912.0280147,0.0,-1.5882353782653809
1592471912.0301223,0.0,-1.5882353782653809
1592471912.042189,0.0,-1.5882353782653809
1592471912.0521414,0.0,-1.5882353782653809
1592471912.062132,0.0,-1.5882353782653809
1592471912.072145,0.0,-1.5882353782653809
1592471912.082148,0.0,-1.5882353782653809
1592471912.092157,0.0,-1.5882353782653809
1592471912.1021504,0.0,-1.5882353782653809
1592471912.1121533,0.0,-1.5882353782653809
1592471912.1222064,0.0,-1.5882353782653809
1592471912.1321359,0.0,-1.5882353782653809
1592471912.1421525,0.0,-1.5882353782653809
1592471912.1521518,0.0,-1.5882353782653809
1592471912.1621482,0.0,-1.5882353782653809
1592471912.1721306,0.0,-1.5882353782653809
1592471912.1821568,0.0,-1.5882353782653809
1592471912.1921558,0.0,-1.5882353782653809
1592471912.202122,0.0,-1.5882353782653809
1592471912.2121515,0.0,-1.5882353782653809
1592471912.2221155,0.0,-1.5882353782653809
1592471912.2321486,0.0,-1.5882353782653809
1592471912.2421486,0.0,-1.5882353782653809
1592471912.2521436,0.0,-1.5882353782653809
1592471912.2621675,0.0,-1.5882353782653809
1592471912.2722304,0.0,-1.5882353782653809
1592471912.2821558,0.0,-1.5882353782653809
1592471912.2921546,0.0,-1.5882353782653809
1592471912.3021336,0.0,-1.5882353782653809
1592471912.3141475,0.0,-1.5882353782653809
1592471912.3221984,0.0,-1.5882353782653809
1592471912.3321872,0.0,-1.5882353782653809
1592471912.3421936,0.0,-1.5882353782653809
1592471912.3521779,0.0,-1.5882353782653809
1592471912.3622103,0.0,-1.5882353782653809
1592471912.3722053,0.0,-1.5882353782653809
1592471912.3821957,0.0,-1.5882353782653809
1592471912.3921657,0.0,-1.5882353782653809
1592471912.4021425,0.0,-1.5882353782653809
1592471912.4121885,0.0,-1.5882353782653809
1592471912.4221718,0.0,-1.5882353782653809
1592471912.4321902,0.0,-1.5882353782653809
1592471912.4421854,0.0,-1.5882353782653809
1592471912.4521916,0.0,-1.5882353782653809
1592471912.4622045,0.0,-1.5882353782653809
1592471912.4721549,0.0,-1.5882353782653809
1592471912.4821832,0.0,-1.5882353782653809
1592471912.4921875,0.0,-1.5882353782653809
1592471912.5021913,0.0,-1.5882353782653809
1592471912.512193,0.0,-1.5882353782653809
1592471912.5221848,0.0,-1.5882353782653809
1592471912.5321848,0.0,-1.5882353782653809
1592471912.5422444,0.0,-1.5882353782653809
1592471912.5521433,0.0,-1.5882353782653809
1592471912.5622737,0.0,-1.5882353782653809
1592471912.5721576,0.0,-1.5882353782653809
1592471912.5821486,0.0,-1.5882353782653809
1592471912.5922046,0.0,-1.5882353782653809
1592471912.6021547,0.0,-1.5882353782653809
1592471912.6121433,0.0,-1.5882353782653809
1592471912.6221924,0.0,-1.5882353782653809
1592471912.632142,0.0,-1.5882353782653809
1592471912.6421902,0.0,-1.5882353782653809
1592471912.6522257,0.0,-1.5882353782653809
1592471912.6622622,0.0,-1.5882353782653809
1592471912.672178,0.0,-1.5882353782653809
1592471912.682167,0.0,-1.5882353782653809
1592471912.6921945,0.0,-1.5882353782653809
1592471912.7021766,0.0,-1.5882353782653809
1592471912.7121515,0.0,-1.5882353782653809
1592471912.7221732,0.0,-1.5882353782653809
1592471912.7321916,0.0,-1.5882353782653809
1592471912.7421854,0.0,-1.5882353782653809
1592471912.7521803,0.0,-1.5882353782653809
1592471912.7621787,0.0,-1.5882353782653809
1592471912.7721875,0.0,-1.5882353782653809
1592471912.7821896,0.0,-1.5882353782653809
1592471912.7921844,0.0,-1.5882353782653809
1592471912.8021836,0.0,-1.5882353782653809
1592471912.8121834,0.0,-1.5882353782653809
1592471912.8221488,0.0,-1.5882353782653809
1592471912.8321335,0.0,-1.5882353782653809
1592471912.8421714,0.0,-1.5882353782653809
1592471912.8521454,0.0,-1.5882353782653809
1592471912.862352,0.0,-1.5882353782653809
1592471912.872214,0.0,-1.5882353782653809
1592471912.8821995,0.0,-1.5882353782653809
1592471912.8921754,0.0,-1.5882353782653809
1592471912.9021876,0.0,-1.5882353782653809
1592471912.9121633,0.0,-1.5882353782653809
1592471912.9222062,0.0,-1.5882353782653809
1592471912.9321709,0.0,-1.5882353782653809
1592471912.9421954,0.0,-1.5882353782653809
1592471912.9530203,0.0,-1.5882353782653809
1592471912.962152,0.0,-1.5882353782653809
1592471912.9721751,0.0,-1.5882353782653809
1592471912.9821908,0.0,-1.5882353782653809
1592471912.992199,0.0,-1.5882353782653809
1592471913.002196,0.0,-1.5882353782653809
1592471913.0121613,0.0,-1.5882353782653809
1592471913.022186,0.0,-1.5882353782653809
1592471913.0321822,0.0,-1.5882353782653809
1592471913.0421903,0.0,-1.5882353782653809
1592471913.052162,0.0,-1.5882353782653809
1592471913.0623457,0.0,-1.5882353782653809
1592471913.0721626,0.0,-1.5882353782653809
1592471913.0821908,0.0,-1.5882353782653809
1592471913.0921855,0.0,-1.5882353782653809
1592471913.1021948,0.0,-1.5882353782653809
1592471913.1124587,0.0,-1.5882353782653809
1592471913.1222239,0.0,-1.5882353782653809
1592471913.132173,0.0,-1.5882353782653809
1592471913.142566,0.0,-1.5882353782653809
1592471913.1521401,0.0,-1.5882353782653809
1592471913.1621652,0.0,-1.5882353782653809
1592471913.1721907,0.0,-1.5882353782653809
1592471913.182495,0.0,-1.5882353782653809
1592471913.194035,0.0,-1.5882353782653809
1592471913.2001965,0.0,-1.5882353782653809
1592471913.2129014,0.0,-1.5882353782653809
1592471913.2221968,0.0,-1.5882353782653809
1592471913.2321634,0.0,-1.5882353782653809
1592471913.242186,0.0,-1.5882353782653809
1592471913.2522302,0.0,-1.5882353782653809
1592471913.2621503,0.0,-1.5882353782653809
1592471913.2722197,0.0,-1.5882353782653809
1592471913.2821853,0.0,-1.5882353782653809
1592471913.2921758,0.0,-1.5882353782653809
1592471913.3021667,0.0,-1.5882353782653809
1592471913.3121352,0.0,-1.5882353782653809
1592471913.3222113,0.0,-1.5882353782653809
1592471913.3321385,0.0,-1.5882353782653809
1592471913.3421867,0.0,-1.5882353782653809
