596492.283784,2722301.71411
596492.283753,2722301.71413
596492.283721,2722301.71415
596492.28369,2722301.71417
596492.283657,2722301.71419
596492.283625,2722301.71421
596492.283591,2722301.71423
596492.283559,2722301.71425
596492.283527,2722301.71427
596492.283494,2722301.71429
596492.283462,2722301.71431
596492.283429,2722301.71432
596492.283396,2722301.71434
596492.283362,2722301.71436
596492.283329,2722301.71438
596492.283295,2722301.71439
596492.283263,2722301.71441
596492.283229,2722301.71443
596492.283195,2722301.71444
596492.283161,2722301.71446
596492.283127,2722301.71447
596492.283093,2722301.71449
596492.283059,2722301.7145
596492.283025,2722301.71452
596492.282992,2722301.71453
596492.282959,2722301.71455
596492.282925,2722301.71456
596492.282891,2722301.71457
596492.282858,2722301.71459
596492.282824,2722301.7146
596492.284176,2722301.71291
596492.284084,2722301.71305
596492.283991,2722301.7132
596492.283898,2722301.71334
596492.283805,2722301.71349
596492.283711,2722301.71363
596492.283617,2722301.71377
596492.283524,2722301.71391
596492.28343,2722301.71406
596492.283337,2722301.7142
596492.283244,2722301.71434
596492.283149,2722301.71448
596492.283053,2722301.71462
596492.282957,2722301.71476
596492.282861,2722301.7149
596492.282766,2722301.71504
596492.28267,2722301.71518
596492.282608,2722301.71527
596492.282545,2722301.71536
596492.282482,2722301.71545
596492.282419,2722301.71555
596492.282357,2722301.71564
596492.282294,2722301.71573
596492.282232,2722301.71582
596492.282169,2722301.71591
596492.282106,2722301.716
596492.282044,2722301.71609
596492.283529,2722301.71396
596492.283435,2722301.7141
596492.283342,2722301.71423
596492.283249,2722301.71437
596492.283155,2722301.7145
596492.283062,2722301.71464
596492.282969,2722301.71477
596492.282877,2722301.71491
596492.282784,2722301.71504
596492.28269,2722301.71517
596492.282597,2722301.7153
596492.282504,2722301.71544
596492.282411,2722301.71557
596492.282318,2722301.7157
596492.282225,2722301.71583
596492.282132,2722301.71596
596492.282038,2722301.7161
596492.281942,2722301.71623
596492.281847,2722301.71636
596492.281753,2722301.71649
596492.281658,2722301.71662
596492.281564,2722301.71675
596492.28147,2722301.71688
596492.281425,2722301.71691
596492.28138,2722301.71694
596492.281335,2722301.71696
596492.281291,2722301.71699
596492.281247,2722301.71701
596492.281204,2722301.71703
596492.28116,2722301.71705
596492.281117,2722301.71707
596492.281074,2722301.7171
596492.281031,2722301.71712
596492.280988,2722301.71714
596492.280946,2722301.71716
596492.280904,2722301.71719
596492.280862,2722301.71721
596492.280819,2722301.71723
596492.280777,2722301.71725
596492.280736,2722301.71727
596492.280695,2722301.71729
596492.280653,2722301.71732
596492.280612,2722301.71734
596492.280571,2722301.71736
596492.280531,2722301.71738
596492.280489,2722301.7174
596492.280448,2722301.71742
596492.280406,2722301.71744
596492.280363,2722301.71746
596492.280321,2722301.71748
596492.28031,2722301.71745
596492.2803,2722301.71743
596492.280289,2722301.7174
596492.280278,2722301.71737
596492.280267,2722301.71734
596492.280256,2722301.71732
596492.280244,2722301.71729
596492.280232,2722301.71726
596492.28022,2722301.71723
596492.280208,2722301.71719
596492.280195,2722301.71716
596492.280182,2722301.71713
596492.280169,2722301.7171
596492.280157,2722301.71707
596492.280144,2722301.71704
596492.280131,2722301.717
596492.280118,2722301.71697
596492.280106,2722301.71693
596492.280094,2722301.7169
596492.280081,2722301.71686
596492.280069,2722301.71683
596492.280057,2722301.71679
596492.281586,2722301.71456
596492.283007,2722301.71236
596492.282921,2722301.71241
596492.282835,2722301.71247
596492.282749,2722301.71252
596492.282663,2722301.71257
596492.282576,2722301.71262
596492.282489,2722301.71267
596492.282402,2722301.71272
596492.282315,2722301.71277
596492.282228,2722301.71282
596492.282141,2722301.71287
596492.282053,2722301.71292
596492.281964,2722301.71297
596492.281875,2722301.71302
596492.281785,2722301.71308
596492.281696,2722301.71313
596492.281606,2722301.71317
596492.281517,2722301.71322
596492.281427,2722301.71327
596492.281337,2722301.71332
596492.281247,2722301.71337
596492.281158,2722301.71341
596492.281069,2722301.71346
596492.28098,2722301.71351
596492.28089,2722301.71355
596492.280801,2722301.7136
596492.280712,2722301.71365
596492.280622,2722301.71369
596492.280533,2722301.71374
596492.280443,2722301.71378
596492.280353,2722301.71383
596492.280264,2722301.71387
596492.280174,2722301.71391
596492.280085,2722301.71396
596492.279996,2722301.714
596492.279907,2722301.71404
596492.279816,2722301.71408
596492.279726,2722301.71412
596492.279636,2722301.71416
596492.279545,2722301.7142
596492.279454,2722301.71424
596492.279364,2722301.71428
596492.279275,2722301.71432
596492.279184,2722301.71436
596492.279093,2722301.71439
596492.279002,2722301.71443
596492.27891,2722301.71447
596492.280341,2722301.71232
596492.280218,2722301.7124
596492.280125,2722301.71244
596492.280071,2722301.71243
596492.280016,2722301.71242
596492.27996,2722301.71241
596492.279905,2722301.7124
596492.279851,2722301.71239
596492.279795,2722301.71238
596492.27974,2722301.71236
596492.279684,2722301.71235
596492.279628,2722301.71234
596492.279572,2722301.71233
596492.279515,2722301.71231
596492.279458,2722301.7123
596492.279401,2722301.71229
596492.279343,2722301.71227
596492.279286,2722301.71226
596492.279229,2722301.71224
596492.279172,2722301.71223
596492.279114,2722301.71221
596492.279056,2722301.7122
596492.278999,2722301.71218
596492.278941,2722301.71217
596492.278882,2722301.71215
596492.278824,2722301.71213
596492.278767,2722301.71212
596492.278708,2722301.7121
596492.278649,2722301.71209
596492.278589,2722301.71207
596492.27853,2722301.71206
596492.278471,2722301.71204
596492.278412,2722301.71203
596492.278352,2722301.71201
596492.278292,2722301.71199
596492.278232,2722301.71198
596492.278172,2722301.71196
596492.278111,2722301.71194
596492.278051,2722301.71193
596492.277991,2722301.71191
596492.27793,2722301.71189
596492.277869,2722301.71187
596492.277808,2722301.71185
596492.277747,2722301.71183
596492.277686,2722301.7118
596492.277624,2722301.71178
596492.277563,2722301.71176
596492.277502,2722301.71174
596492.27744,2722301.71171
596492.277379,2722301.71169
596492.277348,2722301.71162
596492.277317,2722301.71155
596492.277286,2722301.71148
596492.279322,2722301.71018
596492.27935,2722301.71031
596492.279378,2722301.71043
596492.279406,2722301.71056
596492.279434,2722301.71069
596492.279463,2722301.71081
596492.281012,2722301.70881
596492.281009,2722301.70898
596492.281006,2722301.70915
596492.281004,2722301.70932
596492.281002,2722301.70948
596492.280999,2722301.70965
596492.280996,2722301.70982
596492.280992,2722301.70999
596492.280988,2722301.71016
596492.280984,2722301.71033
596492.28098,2722301.7105
596492.280976,2722301.71067
596492.280973,2722301.71084
596492.280969,2722301.71102
596492.280965,2722301.71119
596492.280963,2722301.71136
596492.28096,2722301.71153
596492.280957,2722301.7117
596492.280954,2722301.71187
596492.28095,2722301.71204
596492.280946,2722301.71221
596492.280941,2722301.71238
596492.280937,2722301.71255
596492.280932,2722301.71272
596492.280928,2722301.71289
596492.280923,2722301.71306
596492.280918,2722301.71323
596492.280912,2722301.7134
596492.280907,2722301.71357
596492.280902,2722301.71374
596492.280896,2722301.71391
596492.280891,2722301.71409
596492.280885,2722301.71426
596492.280879,2722301.71443
596492.280875,2722301.7146
596492.28087,2722301.71477
596492.280866,2722301.71494
596492.28086,2722301.71511
596492.280854,2722301.71529
596492.280848,2722301.71546
596492.280843,2722301.71563
596492.280837,2722301.7158
596492.280832,2722301.71598
596492.280828,2722301.71615
596492.280794,2722301.71618
596492.28076,2722301.71621
596492.280725,2722301.71623
596492.28069,2722301.71626
596492.280655,2722301.71629
596492.28062,2722301.71632
596492.280615,2722301.71631
596492.280611,2722301.7163
596492.280607,2722301.71628
596492.280602,2722301.71627
596492.280597,2722301.71626
596492.280591,2722301.71625
596492.280585,2722301.71623
596492.28058,2722301.71622
596492.280575,2722301.7162
596492.28057,2722301.71618
596492.282078,2722301.71405
596492.282039,2722301.71407
596492.282002,2722301.7141
596492.281964,2722301.71413
596492.281926,2722301.71416
596492.28189,2722301.71419
596492.281852,2722301.71422
596492.281815,2722301.71424
596492.28178,2722301.71427
596492.281742,2722301.7143
596492.281706,2722301.71433
596492.281668,2722301.71435
596492.281628,2722301.71438
596492.281591,2722301.71441
596492.28155,2722301.71444
596492.281511,2722301.71447
596492.281471,2722301.7145
596492.281429,2722301.71453
596492.28139,2722301.71456
596492.281352,2722301.71459
596492.281315,2722301.71463
596492.281278,2722301.71466
596492.281243,2722301.7147
596492.28121,2722301.71474
596492.28118,2722301.71477
596492.281152,2722301.71481
596492.281125,2722301.71485
596492.2811,2722301.71489
596492.281076,2722301.71492
596492.28105,2722301.71496
596492.281024,2722301.715
596492.281005,2722301.71503
596492.280987,2722301.71508
596492.280971,2722301.71511
596492.282719,2722301.71351
596492.282711,2722301.71367
596492.282711,2722301.71382
596492.282711,2722301.71397
596492.282712,2722301.71413
596492.28271,2722301.71428
596492.282705,2722301.71443
596492.282701,2722301.71458
596492.282698,2722301.71472
596492.282691,2722301.71487
596492.282681,2722301.71501
596492.282665,2722301.71516
596492.282644,2722301.7153
596492.282618,2722301.71545
596492.282585,2722301.71559
596492.282544,2722301.71574
596492.28253,2722301.71584
596492.282509,2722301.71594
596492.282485,2722301.71604
596492.282455,2722301.71615
596492.28242,2722301.71625
596492.282383,2722301.71636
596492.282345,2722301.71647
596492.282308,2722301.71658
596492.282271,2722301.71668
596492.282238,2722301.71679
596492.28221,2722301.71691
596492.283689,2722301.71493
596492.283635,2722301.71509
596492.283586,2722301.71525
596492.283545,2722301.71541
596492.28351,2722301.71556
596492.28348,2722301.71572
596492.283451,2722301.71589
596492.283424,2722301.71605
596492.283401,2722301.71622
596492.283381,2722301.71638
596492.283365,2722301.71654
596492.283352,2722301.7167
596492.283338,2722301.71686
596492.283322,2722301.71702
596492.283306,2722301.71718
596492.283286,2722301.71734
596492.283264,2722301.71749
596492.283238,2722301.71764
596492.283207,2722301.71779
596492.283172,2722301.71794
596492.283127,2722301.71809
596492.283077,2722301.71824
596492.283022,2722301.71839
596492.282962,2722301.71844
596492.282899,2722301.71849
596492.282829,2722301.71854
596492.282754,2722301.71859
596492.282676,2722301.71863
596492.282597,2722301.71868
596492.282521,2722301.71873
596492.28245,2722301.71878
596492.282382,2722301.71883
596492.282316,2722301.71888
596492.282254,2722301.71893
596492.282196,2722301.71899
596492.282146,2722301.71905
596492.282099,2722301.71911
596492.282056,2722301.71917
596492.282018,2722301.71923
596492.281983,2722301.7193
596492.281951,2722301.71937
596492.281921,2722301.71944
596492.281889,2722301.71951
596492.281859,2722301.71959
596492.281827,2722301.71966
596492.281793,2722301.71973
596492.281759,2722301.71981
596492.281719,2722301.71988
596492.281674,2722301.71996
596492.281626,2722301.72003
596492.281601,2722301.72006
596492.281573,2722301.72009
596492.281541,2722301.72011
596492.281502,2722301.72014
596492.281459,2722301.72016
596492.28141,2722301.72018
596492.281355,2722301.7202
596492.281298,2722301.72021
596492.281239,2722301.72023
