timestamp,speed,steering_percentage
1592473280.2825732,1.2434099912643433,-1.2588236331939697
1592473280.2926033,1.2434099912643433,-1.2941176891326904
1592473280.3025727,1.2759599685668945,-1.317647099494934
1592473280.3126032,1.2759599685668945,-1.317647099494934
1592473280.3226078,1.2759599685668945,-1.317647099494934
1592473280.3326256,1.2759599685668945,-1.317647099494934
1592473280.3426318,1.2759599685668945,-1.317647099494934
1592473280.3526063,1.2759599685668945,-1.317647099494934
1592473280.366112,1.2759599685668945,-1.317647099494934
1592473280.3765485,1.2759599685668945,-1.317647099494934
1592473280.3825393,1.2759599685668945,-1.317647099494934
1592473280.392557,1.2759599685668945,-1.317647099494934
1592473280.4025123,1.2824699878692627,-1.317647099494934
1592473280.4128919,1.2824699878692627,-1.317647099494934
1592473280.4224987,1.2824699878692627,-1.317647099494934
1592473280.4325294,1.2824699878692627,-1.2941176891326904
1592473280.4425516,1.2824699878692627,-1.2823530435562134
1592473280.4526436,1.2824699878692627,-1.2823530435562134
1592473280.4658086,1.2824699878692627,-1.2235294580459595
1592473280.4685256,1.2824699878692627,-1.2235294580459595
1592473280.482543,1.2824699878692627,-1.2000000476837158
1592473280.4925041,1.2824699878692627,-1.1882354021072388
1592473280.5025434,1.2824699878692627,-1.1882354021072388
1592473280.5126905,1.2965749502182007,-1.1882354021072388
1592473280.5225785,1.2965749502182007,-1.1764706373214722
1592473280.5325508,1.2965749502182007,-1.1764706373214722
1592473280.54256,1.2965749502182007,-1.141176462173462
1592473280.5525045,1.2965749502182007,-1.141176462173462
1592473280.5625398,1.2965749502182007,-1.141176462173462
1592473280.5725112,1.2965749502182007,-1.1176470518112183
1592473280.5825126,1.2965749502182007,-1.1176470518112183
1592473280.5925193,1.2965749502182007,-1.0823529958724976
1592473280.6025054,1.3074250221252441,-1.070588231086731
1592473280.6125255,1.3074250221252441,-1.070588231086731
1592473280.622536,1.3074250221252441,-1.058823585510254
1592473280.6325154,1.3074250221252441,-1.0470588207244873
1592473280.6425037,1.3074250221252441,-1.0470588207244873
1592473280.6535168,1.3074250221252441,-1.0470588207244873
1592473280.6605554,1.3074250221252441,-1.0470588207244873
1592473280.6725404,1.3074250221252441,-1.0470588207244873
1592473280.682506,1.3074250221252441,-1.0470588207244873
1592473280.6925447,1.3074250221252441,-1.0470588207244873
1592473280.7025516,1.3074250221252441,-1.0470588207244873
1592473280.7125309,1.3139350414276123,-1.0470588207244873
1592473280.722516,1.3139350414276123,-1.0470588207244873
1592473280.7345495,1.3139350414276123,-1.0470588207244873
