timestamp,guidepost_x,guidepost_y,use_guidepost,cur_id,end_id
1592473281.6166635,6.593327522277832,-0.02674875408411026,0,50,461
1592473281.6811938,6.497981071472168,-0.03512819483876228,0,50,461
1592473281.742555,6.400810241699219,-0.030975565314292908,0,50,461
1592473281.8133125,6.297782897949219,-0.03189048543572426,0,50,461
1592473281.8777912,6.201929569244385,-0.033632222563028336,0,50,461
1592473281.9402864,6.105686664581299,-0.03607549890875816,0,50,461
1592473282.0089135,6.0040364265441895,-0.03496503457427025,0,50,461
1592473282.0834973,5.900814533233643,-0.03860609233379364,0,50,461
1592473282.1400785,5.798068523406982,-0.03740600869059563,0,50,461
1592473282.2092767,5.696473598480225,-0.03768032416701317,0,50,461
1592473282.2736633,5.588289260864258,-0.03719019517302513,0,50,461
1592473282.3415127,5.484866619110107,-0.041538774967193604,0,50,461
1592473282.4059515,5.37783145904541,-0.041805628687143326,0,50,461
1592473282.4708252,5.267292022705078,-0.03930749371647835,0,50,461
1592473282.5429704,5.180830001831055,-0.03866003081202507,0,50,461
1592473285.34795,6.550477981567383,-0.08571452647447586,0,51,461
1592473285.405326,6.4272284507751465,-0.07098499685525894,0,51,461
1592473285.471608,6.300532341003418,-0.06407727301120758,0,51,461
1592473285.5413837,6.183897972106934,-0.04437649995088577,0,51,461
1592473285.6150048,6.057545185089111,-0.028337227180600166,0,51,461
1592473285.670166,5.933718204498291,-0.011807331815361977,0,51,461
1592473285.7386398,5.805052757263184,0.0076243081130087376,0,51,461
1592473285.8051274,5.680624485015869,0.021420413628220558,0,51,461
1592473285.8704867,5.554813385009766,0.03264271467924118,0,51,461
1592473288.6065445,6.578248977661133,-0.04380384087562561,0,52,461
1592473288.6735375,6.4443535804748535,-0.04812178760766983,0,52,461
1592473288.7381787,6.322409152984619,-0.04720861837267876,0,52,461
1592473288.8093798,6.192695617675781,-0.05254383385181427,0,52,461
1592473288.8796268,6.063908100128174,-0.050352245569229126,0,52,461
1592473288.9441793,5.932387351989746,-0.04982485622167587,0,52,461
1592473289.0100145,5.806014060974121,-0.05366634950041771,0,52,461
1592473289.0713017,5.672330856323242,-0.055278480052948,0,52,461
1592473289.1395445,5.543147563934326,-0.05765661969780922,0,52,461
1592473289.2045684,5.410694122314453,-0.0592002272605896,0,52,461
1592473289.2713132,5.271425247192383,-0.05723923072218895,0,52,461
1592473289.3372586,5.175906658172607,-0.05887796729803085,0,52,461
1592473291.810033,6.5322113037109375,-0.09052130579948425,0,53,461
1592473291.875424,6.397856712341309,-0.08921864628791809,0,53,461
1592473291.9402575,6.263031482696533,-0.08396100252866745,0,53,461
1592473292.0123088,6.13436222076416,-0.08344931900501251,0,53,461
1592473292.075951,6.008664608001709,-0.0818701907992363,0,53,461
1592473292.1426232,5.878751754760742,-0.07843014597892761,0,53,461
1592473292.207912,5.750923156738281,-0.07575816661119461,0,53,461
1592473292.2735803,5.6118292808532715,-0.07724951952695847,0,53,461
1592473292.3445325,5.476597309112549,-0.07375261187553406,0,53,461
1592473292.4078398,5.342848300933838,-0.07289065420627594,0,53,461
1592473292.4733403,5.2028021812438965,-0.06920097023248672,0,53,461
1592473292.5418541,5.156071662902832,-0.06714726984500885,0,53,461
1592473294.875363,6.617948055267334,-0.05914643779397011,1,54,461
1592473294.9567986,6.4817795753479,-0.06681224703788757,1,54,461
1592473295.0129426,6.338992595672607,-0.06465762853622437,1,54,461
1592473295.078965,6.2182135581970215,-0.06101277098059654,1,54,461
1592473295.1413727,6.090439796447754,-0.06347833573818207,1,54,461
1592473295.2053213,5.956761837005615,-0.060491155833005905,1,54,461
1592473295.2745512,5.827231407165527,-0.05842723697423935,1,54,461
1592473295.33966,5.697408199310303,-0.05704989656805992,1,54,461
1592473295.4114213,5.564274787902832,-0.04979163408279419,1,54,461
1592473295.4760563,5.428045272827148,-0.04282320663332939,1,54,461
1592473295.5409784,5.287111759185791,-0.03426956757903099,1,54,461
1592473295.6103516,5.178588390350342,-0.02918560616672039,1,54,461
1592473296.477608,6.564542770385742,0.06768395751714706,1,55,461
1592473296.5418212,6.426596164703369,0.07536040246486664,1,55,461
1592473296.6086233,6.299755573272705,0.08684074133634567,1,55,461
1592473296.6728563,6.170923709869385,0.09268005937337875,1,55,461
1592473296.7407737,6.028885364532471,0.0961446464061737,1,55,461
1592473296.8789546,5.765904903411865,0.10762561857700348,1,55,461
1592473296.9415972,5.630830764770508,0.11079228669404984,1,55,461
1592473297.2097063,5.1573381423950195,0.10302790254354477,1,55,461
1592473298.0142424,6.634759426116943,0.321120947599411,1,56,461
1592473298.0763829,6.504153251647949,0.3169448673725128,1,56,461
1592473298.139039,6.370141506195068,0.31280216574668884,1,56,461
1592473298.2153525,6.243640899658203,0.30716609954833984,1,56,461
1592473298.2773542,6.106429576873779,0.3027011752128601,1,56,461
1592473298.3408332,5.973138332366943,0.2950272262096405,1,56,461
1592473298.407904,5.842286109924316,0.28815075755119324,1,56,461
1592473298.478546,5.70985746383667,0.2765987515449524,1,56,461
1592473298.5429,5.571051120758057,0.26253288984298706,1,56,461
1592473298.678168,5.290866374969482,0.22794607281684875,1,56,461
1592473298.7403224,5.169812202453613,0.20639939606189728,1,56,461
1592473299.6104457,6.574581623077393,0.21917152404785156,1,57,461
1592473299.679893,6.481866359710693,0.19341261684894562,1,57,461
1592473299.7400703,6.392200946807861,0.1681988388299942,1,57,461
1592473299.814621,6.319087028503418,0.14847974479198456,1,57,461
1592473299.8759873,6.252013683319092,0.128215953707695,1,57,461
1592473299.9402742,6.184450626373291,0.11337170749902725,1,57,461
1592473300.0085616,6.12934684753418,0.0973065122961998,1,57,461
1592473300.0763588,6.082469940185547,0.08666794747114182,1,57,461
1592473300.140542,6.031285762786865,0.07699795812368393,1,57,461
1592473300.205208,5.985080242156982,0.06793282181024551,1,57,461
1592473300.2787251,5.9562506675720215,0.06081802770495415,1,57,461
1592473300.341062,5.9134979248046875,0.05561289191246033,1,57,461
1592473300.411843,5.880217552185059,0.0478823147714138,1,57,461
1592473300.4772527,5.843943119049072,0.04632508382201195,1,57,461
1592473300.5385747,5.806072235107422,0.03950667753815651,1,57,461
1592473300.6067302,5.776535511016846,0.033952269703149796,1,57,461
1592473300.6795406,5.7313103675842285,0.028712231665849686,1,57,461
1592473300.745531,5.693658828735352,0.02391616813838482,1,57,461
1592473300.8145278,5.656002998352051,0.018603378906846046,1,57,461
1592473300.876735,5.610508918762207,0.01589479111135006,1,57,461
1592473300.9459102,5.565332889556885,0.009441249072551727,1,57,461
1592473301.0063572,5.524829387664795,0.004645784385502338,1,57,461
1592473301.0773978,5.473876476287842,0.00043433887185528874,1,57,461
1592473301.1449766,5.430072784423828,-0.0057427724823355675,1,57,461
1592473301.206151,5.378571033477783,-0.011692002415657043,1,57,461
1592473301.276902,5.327147006988525,-0.018855033442378044,1,57,461
1592473301.3423848,5.274259090423584,-0.024983953684568405,1,57,461
1592473301.409326,5.220294952392578,-0.029636049643158913,1,57,461
1592473301.4811938,5.180091381072998,-0.04291320964694023,1,57,461
1592473301.5404892,5.166204452514648,-0.03855050727725029,1,57,461
1592473303.6117053,5.966790199279785,0.034592583775520325,1,58,461
1592473305.3448648,6.527463912963867,-0.12159992009401321,1,59,461
1592473305.4138622,6.405718803405762,-0.14473401010036469,1,59,461
1592473305.4808953,6.298736095428467,-0.1714993268251419,1,59,461
1592473305.5467165,6.214775085449219,-0.1978430598974228,1,59,461
1592473305.6140084,6.145522594451904,-0.21953853964805603,1,59,461
1592473305.6783934,6.068840026855469,-0.2310689389705658,1,59,461
1592473305.752031,5.962858200073242,-0.23399674892425537,1,59,461
1592473305.810055,5.844438076019287,-0.24590331315994263,1,59,461
1592473305.8777058,5.7400593757629395,-0.2654955983161926,1,59,461
1592473305.9593136,5.636841297149658,-0.28251582384109497,1,59,461
1592473306.0165396,5.5280656814575195,-0.2937420904636383,1,59,461
1592473306.0768125,5.412435054779053,-0.2981865704059601,1,59,461
1592473306.1536071,5.30332088470459,-0.302251935005188,1,59,461
1592473306.2148829,5.197265625,-0.30810362100601196,1,59,461
1592473307.274994,6.528440952301025,0.16820265352725983,1,60,461
1592473307.3451765,6.414201736450195,0.18515200912952423,1,60,461
1592473307.408743,6.303240776062012,0.19705408811569214,1,60,461
1592473307.480754,6.190217971801758,0.2138662487268448,1,60,461
1592473307.54656,6.083911895751953,0.2372620701789856,1,60,461
1592473307.6081665,5.979023456573486,0.26545339822769165,1,60,461
1592473307.680739,5.858163833618164,0.2747049927711487,1,60,461
1592473307.7420557,5.737374305725098,0.26940950751304626,1,60,461
1592473307.811348,5.62275505065918,0.2603999376296997,1,60,461
1592473307.8792408,5.503741264343262,0.25822919607162476,1,60,461
1592473307.9400654,5.385261535644531,0.27129101753234863,1,60,461
1592473308.0073662,5.2600178718566895,0.2772061228752136,1,60,461
1592473308.1453714,5.1304168701171875,0.28788915276527405,1,60,461
1592473309.0135639,6.567394733428955,0.7620975375175476,1,61,461
1592473309.0781372,6.447776794433594,0.7337143421173096,1,61,461
1592473309.1467087,6.332145690917969,0.7086717486381531,1,61,461
1592473309.2060332,6.219326496124268,0.683348536491394,1,61,461
1592473309.277287,6.105880260467529,0.6566335558891296,1,61,461
1592473309.3417864,5.986203670501709,0.6282976269721985,1,61,461
1592473309.411245,5.869781017303467,0.5996301174163818,1,61,461
1592473309.5411046,5.635283470153809,0.5408903360366821,1,61,461
1592473309.60642,5.521252632141113,0.5092044472694397,1,61,461
1592473309.6769257,5.396334171295166,0.4725167751312256,1,61,461
1592473309.7401915,5.277377128601074,0.4417319595813751,1,61,461
1592473309.8067193,5.169111251831055,0.40808987617492676,1,61,461
1592473310.7437065,6.563657283782959,0.5274501442909241,1,62,461
1592473310.8083518,6.446399688720703,0.48892101645469666,1,62,461
1592473310.881412,6.332818508148193,0.4523988366127014,1,62,461
1592473310.9458761,6.212567329406738,0.4147503674030304,1,62,461
1592473311.01179,6.087972640991211,0.3775891661643982,1,62,461
1592473311.0743399,5.96979284286499,0.3422642648220062,1,62,461
1592473311.1458747,5.8476033210754395,0.31148016452789307,1,62,461
1592473311.2123523,5.717104911804199,0.27651578187942505,1,62,461
1592473311.280142,5.5934672355651855,0.24237920343875885,1,62,461
1592473311.3431997,5.469071865081787,0.2135803997516632,1,62,461
1592473311.4105756,5.342432498931885,0.18171945214271545,1,62,461
1592473311.4787698,5.214749813079834,0.15116940438747406,1,62,461
1592473311.543848,5.157171249389648,0.13079732656478882,1,62,461
1592473312.4110627,6.57507848739624,0.07557462900876999,1,63,461
1592473312.4779274,6.44245719909668,0.03762757405638695,1,63,461
1592473312.5402822,6.321630477905273,0.00446400186046958,1,63,461
1592473312.6076488,6.1915388107299805,-0.027306467294692993,1,63,461
1592473312.6760724,6.057263374328613,-0.0604064054787159,1,63,461
1592473312.7393258,5.929898738861084,-0.09160605072975159,1,63,461
1592473312.8074617,5.801003932952881,-0.12254726886749268,1,63,461
1592473312.8803217,5.672682285308838,-0.14960229396820068,1,63,461
1592473312.9441872,5.539043426513672,-0.17131048440933228,1,63,461
1592473313.0099516,5.401707172393799,-0.19240757822990417,1,63,461
1592473313.075431,5.268805503845215,-0.21309876441955566,1,63,461
1592473313.1411612,5.161517143249512,-0.2370908409357071,1,63,461
1592473314.0076077,6.554712772369385,-0.32235872745513916,1,64,461
1592473314.0756905,6.432363986968994,-0.350563645362854,1,64,461
1592473314.1475277,6.306807518005371,-0.3738100826740265,1,64,461
1592473314.208578,6.179394721984863,-0.39304959774017334,1,64,461
1592473314.2795582,6.050271511077881,-0.41547131538391113,1,64,461
1592473314.343607,5.92490291595459,-0.43666908144950867,1,64,461
1592473314.4057913,5.798892498016357,-0.45649027824401855,1,64,461
1592473314.4817753,5.668863296508789,-0.4728482663631439,1,64,461
1592473314.5442796,5.537367343902588,-0.4856407344341278,1,64,461
1592473314.6128616,5.407310962677002,-0.49935615062713623,1,64,461
1592473314.6787214,5.279980659484863,-0.5109260082244873,1,64,461
1592473315.6128578,6.574820041656494,-0.4168771207332611,1,65,461
1592473315.6774428,6.449387073516846,-0.41843846440315247,1,65,461
1592473315.7464702,6.320828914642334,-0.4238205552101135,1,65,461
1592473315.8139381,6.201084136962891,-0.4269326329231262,1,65,461
1592473315.8796813,6.0762128829956055,-0.4288315176963806,1,65,461
1592473315.9549456,5.951229095458984,-0.4306968152523041,1,65,461
1592473316.0107179,5.823710918426514,-0.43498146533966064,1,65,461
1592473316.079526,5.689015865325928,-0.4322409927845001,1,65,461
1592473316.1396132,5.564126968383789,-0.432936429977417,1,65,461
1592473316.2134624,5.431993007659912,-0.4329771101474762,1,65,461
1592473316.2771096,5.299448490142822,-0.432037889957428,1,65,461
1592473317.2097273,6.606873512268066,0.0056075407192111015,1,66,461
1592473317.281786,6.470081806182861,0.00878538191318512,1,66,461
1592473317.3567772,6.338621616363525,0.009551613591611385,1,66,461
1592473317.4116237,6.20704460144043,0.009981897659599781,1,66,461
1592473317.480954,6.075069904327393,0.011778285726904869,1,66,461
1592473317.5443704,5.937283992767334,0.009699375368654728,1,66,461
1592473317.6071403,5.809061050415039,0.009935814887285233,1,66,461
1592473317.752237,5.536235809326172,-0.0013403764460235834,1,66,461
1592473317.8084297,5.401175498962402,-0.009669309481978416,1,66,461
1592473317.8784761,5.261310577392578,-0.02300698682665825,1,66,461
1592473317.9467928,5.1616597175598145,-0.031065525487065315,1,66,461
1592473318.742627,6.5798468589782715,0.4264301061630249,1,67,461
1592473318.8078444,6.448401927947998,0.40570101141929626,1,67,461
1592473318.878156,6.324849605560303,0.3851049840450287,1,67,461
1592473318.9409628,6.201212406158447,0.36335620284080505,1,67,461
1592473319.0073562,6.079514026641846,0.3427295982837677,1,67,461
1592473319.08219,5.958890914916992,0.3245522677898407,1,67,461
1592473319.1450841,5.836029052734375,0.30619898438453674,1,67,461
1592473319.2158182,5.705336093902588,0.28570666909217834,1,67,461
1592473319.2790074,5.581700325012207,0.26722681522369385,1,67,461
1592473319.344322,5.448638439178467,0.24241672456264496,1,67,461
1592473320.7433105,5.7942585945129395,0.5558236837387085,1,68,461
1592473320.811675,5.67275857925415,0.5296455025672913,1,68,461
1592473320.8780181,5.5504984855651855,0.5068724155426025,1,68,461
1592473320.9419718,5.417587757110596,0.4805120825767517,1,68,461
1592473321.01625,5.2871623039245605,0.45962095260620117,1,68,461
1592473322.3518054,5.810296535491943,0.31645163893699646,1,69,461
1592473322.4103973,5.692940711975098,0.26147201657295227,1,69,461
1592473322.4801908,5.568342208862305,0.217757448554039,1,69,461
1592473322.547468,5.441156387329102,0.17129144072532654,1,69,461
1592473322.6087637,5.303740501403809,0.12027527391910553,1,69,461
1592473322.6794763,5.178600311279297,0.07448900490999222,1,69,461
1592473323.7477326,6.229538440704346,-0.01991168037056923,1,70,461
1592473323.8099048,6.100241661071777,-0.033472396433353424,1,70,461
1592473323.8755114,5.973376274108887,-0.06479381024837494,1,70,461
1592473323.9454026,5.844721794128418,-0.09557817131280899,1,70,461
1592473324.008406,5.716208457946777,-0.1236218735575676,1,70,461
1592473324.0789597,5.583673000335693,-0.14621098339557648,1,70,461
1592473324.1473508,5.445570945739746,-0.16819320619106293,1,70,461
1592473324.2145693,5.31469202041626,-0.1897420585155487,1,70,461
1592473324.282274,5.186028480529785,-0.2192888855934143,1,70,461
1592473324.8106334,5.235063076019287,1.426788568496704,1,71,461
1592473325.3479397,6.226377964019775,-0.23956702649593353,1,71,461
1592473325.4140375,6.104493618011475,-0.2824425995349884,1,71,461
1592473325.4816158,5.983803749084473,-0.3180273771286011,1,71,461
1592473325.5454028,5.866190433502197,-0.3581606447696686,1,71,461
1592473325.6166575,5.734800338745117,-0.3993910551071167,1,71,461
1592473325.6801498,5.607690334320068,-0.43951672315597534,1,71,461
1592473325.7461457,5.4774675369262695,-0.4799084961414337,1,71,461
1592473325.8148646,5.350362300872803,-0.5193277597427368,1,71,461
1592473325.8814352,5.220520973205566,-0.555791437625885,1,72,461
1592473326.8750527,6.4162797927856445,-0.5961708426475525,1,73,461
1592473326.946272,6.291295051574707,-0.6165956854820251,1,73,461
1592473327.0166945,6.1463165283203125,-0.6306684017181396,1,73,461
1592473327.085182,6.026756286621094,-0.6525241732597351,1,73,461
1592473327.158374,5.895212173461914,-0.6714428067207336,1,73,461
1592473327.2193723,5.7580790519714355,-0.6834619641304016,1,73,461
1592473327.2894,5.632564544677734,-0.7024996280670166,1,73,461
1592473327.3420439,5.496010780334473,-0.7110559344291687,1,73,461
1592473327.4164674,5.360093116760254,-0.7156985998153687,1,73,461
1592473327.4985461,5.230093002319336,-0.7251515984535217,1,73,461
1592473328.620008,6.119817733764648,-0.3879780173301697,1,74,461
1592473328.676778,5.996750354766846,-0.37463703751564026,1,74,461
1592473328.7496839,5.875709533691406,-0.3794350028038025,1,74,461
1592473328.8102508,5.748505115509033,-0.38080504536628723,1,74,461
1592473328.8753974,5.618264198303223,-0.3827051520347595,1,74,461
1592473328.9545245,5.491584300994873,-0.39000266790390015,1,74,461
1592473329.014104,5.358772277832031,-0.3939419090747833,1,74,461
1592473329.0838115,5.227072715759277,-0.3976322114467621,1,74,461
1592473330.1443555,6.211595058441162,0.12070818990468979,1,75,461
1592473330.2129316,6.100310802459717,0.10768336802721024,1,75,461
1592473330.2784653,5.987631797790527,0.08528779447078705,1,75,461
1592473330.3466806,5.868412971496582,0.0819917693734169,1,75,461
1592473330.41097,5.737687587738037,0.07244902104139328,1,75,461
1592473330.6132982,5.348318576812744,0.03709866479039192,1,75,461
1592473330.6736438,5.21624231338501,0.02281847596168518,1,75,461
1592473331.5474682,6.606053352355957,0.4586621820926666,1,76,461
1592473331.6116252,6.4813232421875,0.42843595147132874,1,76,461
1592473331.676987,6.3630290031433105,0.40204933285713196,1,76,461
1592473331.7426593,6.238321304321289,0.37299844622612,1,76,461
1592473331.807693,6.112421035766602,0.34526315331459045,1,76,461
1592473331.8808439,5.983002185821533,0.3166065514087677,1,76,461
1592473331.9465404,5.8549957275390625,0.29042115807533264,1,76,461
1592473332.024919,5.720788478851318,0.2592836320400238,1,76,461
1592473332.150646,5.473840713500977,0.19917546212673187,1,76,461
1592473332.2121444,5.346425533294678,0.17019423842430115,1,76,461
1592473332.2850623,5.206662178039551,0.1375683844089508,1,76,461
1592473333.1467738,6.57647705078125,0.5412173867225647,1,77,461
1592473333.21236,6.452480316162109,0.5089099407196045,1,77,461
1592473333.2790017,6.3281683921813965,0.4789297878742218,1,77,461
1592473333.3460252,6.197691440582275,0.44037389755249023,1,77,461
1592473333.4156168,6.072056293487549,0.40835654735565186,1,77,461
1592473333.4846723,5.947317600250244,0.3795309066772461,1,77,461
1592473333.5430958,5.8225998878479,0.3486357033252716,1,77,461
1592473333.6141603,5.694549083709717,0.3154488205909729,1,77,461
1592473333.6812828,5.5641188621521,0.2826562225818634,1,77,461
1592473333.7479458,5.43462610244751,0.24798718094825745,1,77,461
1592473333.8151214,5.2982611656188965,0.20914535224437714,1,77,461
1592473333.8778288,5.173000335693359,0.17003169655799866,1,77,461
1592473334.7414768,6.5824294090271,0.281511515378952,1,78,461
1592473334.816766,6.458115100860596,0.24251140654087067,1,78,461
1592473334.8850167,6.333517551422119,0.20109426975250244,1,78,461
1592473334.9498088,6.197000980377197,0.15980185568332672,1,78,461
1592473335.0081997,6.064119338989258,0.11975942552089691,1,78,461
1592473335.0896044,5.941119194030762,0.08169905096292496,1,78,461
1592473335.1550634,5.806077003479004,0.04692551866173744,1,78,461
1592473335.2127829,5.672919750213623,0.01569969952106476,1,78,461
1592473335.2779195,5.544238567352295,-0.013130119070410728,1,78,461
1592473335.341857,5.410477638244629,-0.041520848870277405,1,78,461
1592473335.4129133,5.271090984344482,-0.06591340154409409,1,78,461
1592473335.4840825,5.165687084197998,-0.09212902188301086,1,78,461
1592473336.2801971,6.663232803344727,-0.00021306349663063884,1,79,461
1592473336.3458655,6.53363037109375,-0.03206174075603485,1,79,461
1592473336.4143064,6.409321308135986,-0.0557987354695797,1,79,461
1592473336.4816456,6.283878326416016,-0.08446907252073288,1,79,461
1592473336.5536854,6.155386447906494,-0.11047530919313431,1,79,461
1592473336.6141999,6.025820255279541,-0.13363592326641083,1,79,461
1592473336.685597,5.898177146911621,-0.15394805371761322,1,79,461
1592473336.7455373,5.770856857299805,-0.17479270696640015,1,79,461
1592473336.8101525,5.643736362457275,-0.19652408361434937,1,79,461
1592473336.876645,5.501950263977051,-0.215343177318573,1,79,461
1592473336.9504309,5.373120307922363,-0.2370600402355194,1,79,461
1592473337.0149286,5.240495204925537,-0.25826942920684814,1,79,461
1592473337.9480307,6.5494561195373535,-0.20821061730384827,1,80,461
1592473338.014127,6.423831939697266,-0.23390813171863556,1,80,461
1592473338.080252,6.292490005493164,-0.2524893581867218,1,80,461
1592473338.148865,6.1678056716918945,-0.27442193031311035,1,80,461
1592473338.2106688,6.033379554748535,-0.2975219190120697,1,80,461
1592473338.277544,5.904183387756348,-0.3199158012866974,1,80,461
1592473338.346024,5.778575420379639,-0.34225666522979736,1,80,461
1592473338.4102826,5.636395454406738,-0.35557952523231506,1,80,461
1592473338.4827166,5.507460594177246,-0.3725549280643463,1,80,461
1592473338.5418322,5.376256465911865,-0.3864271938800812,1,80,461
1592473338.6093924,5.2398362159729,-0.3963516354560852,1,80,461
1592473339.478679,6.648591041564941,-0.20552147924900055,1,81,461
1592473339.5461552,6.533224582672119,-0.21327435970306396,1,81,461
1592473339.61258,6.407741069793701,-0.22268758714199066,1,81,461
1592473339.6843708,6.278307914733887,-0.22973154485225677,1,81,461
1592473339.7470279,6.142476558685303,-0.23755811154842377,1,81,461
1592473339.8180585,6.021169185638428,-0.24679329991340637,1,81,461
1592473339.8777022,5.8912458419799805,-0.25155913829803467,1,81,461
1592473339.9469848,5.759549617767334,-0.25760871171951294,1,81,461
1592473340.0103045,5.617605686187744,-0.26390451192855835,1,81,461
1592473340.077907,5.489752769470215,-0.2696726322174072,1,81,461
1592473340.1502337,5.362077713012695,-0.2795935273170471,1,81,461
