timestamp,x,y
1590831358.3626862,596492.2824190337,2722301.7155452804
1590831358.372763,596492.282356549,2722301.715636305
1590831358.3827193,596492.2822941018,2722301.715727158
1590831358.3927853,596492.2822315143,2722301.715817758
1590831358.402667,596492.2821686493,2722301.7159083104
1590831358.41274,596492.2821058674,2722301.715998738
1590831358.4232993,596492.2820436372,2722301.716089101
1590831358.432772,596492.2835288444,2722301.7139648674
1590831358.442701,596492.2834351629,2722301.7141000563
1590831358.4526737,596492.2833420525,2722301.714234972
1590831358.4626365,596492.2832489962,2722301.714369517
1590831358.4726894,596492.2831554326,2722301.714504065
1590831358.4827158,596492.2830617765,2722301.714638542
1590831358.4926026,596492.282968887,2722301.7147724386
1590831358.5027087,596492.282876808,2722301.714905744
1590831358.512776,596492.2827838898,2722301.715038564
1590831358.5226762,596492.2826901661,2722301.7151712915
1590831358.5325847,596492.2825969465,2722301.7153041475
1590831358.542671,596492.2825038062,2722301.7154366937
1590831358.5526824,596492.2824106519,2722301.7155690175
1590831358.5625777,596492.2823179802,2722301.71570086
1590831358.5726511,596492.2822252624,2722301.715832292
1590831358.5826273,596492.2821321713,2722301.715964411
1590831358.5928683,596492.2820376247,2722301.7160973125
1590831358.6027465,596492.2819419747,2722301.716229976
1590831358.612637,596492.2818470028,2722301.7163621467
1590831358.6228445,596492.2817525364,2722301.7164935097
1590831358.6326177,596492.281658345,2722301.716623845
1590831358.6429079,596492.2815643684,2722301.716753665
1590831358.6534727,596492.2814698977,2722301.7168834093
1590831358.6626375,596492.2814252436,2722301.716910526
1590831358.6726587,596492.2813801423,2722301.7169371177
1590831358.6825957,596492.2813352317,2722301.716962226
1590831358.69277,596492.2812910953,2722301.716986015
1590831358.7027943,596492.2812473102,2722301.717008924
1590831358.7127671,596492.2812036426,2722301.7170312232
1590831358.722613,596492.2811601125,2722301.7170530264
1590831358.7326086,596492.2811171121,2722301.717074559
1590831358.7426038,596492.2810743304,2722301.717096526
1590831358.752756,596492.2810311188,2722301.71711882
1590831358.7627008,596492.2809881323,2722301.7171413386
1590831358.772644,596492.2809459686,2722301.7171637053
1590831358.7825918,596492.2809039464,2722301.7171857473
1590831358.7926695,596492.2808617762,2722301.717207928
1590831358.8027594,596492.2808194963,2722301.717229977
1590831358.8126543,596492.2807773531,2722301.717251614
1590831358.822847,596492.280736205,2722301.7172731287
1590831358.8326707,596492.280694861,2722301.717294691
1590831358.8425784,596492.280652835,2722301.7173161283
1590831358.852735,596492.2806118303,2722301.717337775
1590831358.862747,596492.2805713746,2722301.7173593827
1590831358.872642,596492.2805305175,2722301.717380558
1590831358.882634,596492.2804893954,2722301.7174013075
1590831358.892622,596492.2804476169,2722301.7174212337
1590831358.9028075,596492.2804055528,2722301.7174411356
1590831358.9126456,596492.2803632087,2722301.7174612787
1590831358.922743,596492.2803205946,2722301.7174806255
1590831358.9326608,596492.2803102955,2722301.7174542933
1590831358.9425805,596492.2802999977,2722301.717427022
1590831358.9530897,596492.280289107,2722301.7173990747
1590831358.9627512,596492.2802783914,2722301.717371126
1590831358.9726503,596492.2802673592,2722301.7173431674
1590831358.982567,596492.2802557822,2722301.717315007
1590831358.9925992,596492.2802438455,2722301.717286346
1590831359.004384,596492.2802315771,2722301.7172564794
1590831359.0125644,596492.280219833,2722301.7172256657
1590831359.0226605,596492.2802078428,2722301.717194683
1590831359.032563,596492.2801948779,2722301.7171634715
1590831359.0425067,596492.2801818815,2722301.717131978
1590831359.0527906,596492.2801692938,2722301.7171002403
1590831359.0626507,596492.2801567826,2722301.71706824
1590831359.0726817,596492.280143915,2722301.7170356233
1590831359.0828571,596492.2801307112,2722301.717002103
1590831359.092689,596492.2801180276,2722301.7169681992
1590831359.1044445,596492.2801059897,2722301.716934073
1590831359.1125634,596492.2800935728,2722301.716899242
1590831359.1226714,596492.2800811452,2722301.7168633407
1590831359.1326585,596492.2800692089,2722301.7168268156
1590831359.142885,596492.2800574937,2722301.7167903488
1590831359.1531324,596492.2815856023,2722301.714555491
1590831359.162687,596492.2830071708,2722301.712362814
1590831359.1725686,596492.2829210471,2722301.7124147303
1590831359.1826155,596492.2828353379,2722301.712466679
1590831359.1925387,596492.282749146,2722301.712518047
1590831359.2026412,596492.2826626396,2722301.7125690565
1590831359.212652,596492.282576056,2722301.712620076
1590831359.2229416,596492.2824887605,2722301.712670832
1590831359.2325635,596492.2824015333,2722301.712721778
1590831359.2425392,596492.2823147778,2722301.71277231
1590831359.2532432,596492.2822280263,2722301.712822276
1590831359.2625391,596492.2821410456,2722301.712872236
1590831359.2725525,596492.2820529308,2722301.712922642
1590831359.2825089,596492.2819636887,2722301.7129736766
1590831359.292584,596492.2818746751,2722301.713024807
1590831359.3032815,596492.2817854292,2722301.7130756304
1590831359.31265,596492.2816956635,2722301.713125638
1590831359.3227344,596492.2816060472,2722301.713174537
1590831359.3326259,596492.2815166011,2722301.7132226485
1590831359.3425305,596492.2814272704,2722301.7132704793
1590831359.352805,596492.2813373184,2722301.7133180057
1590831359.3626904,596492.2812471829,2722301.713365252
1590831359.372588,596492.2811577838,2722301.713412533
1590831359.3827274,596492.2810688294,2722301.713459946
1590831359.392578,596492.2809798133,2722301.713507359
1590831359.4029248,596492.2808904125,2722301.713554507
1590831359.4125786,596492.2808011589,2722301.7136016325
1590831359.4252942,596492.2807119811,2722301.71364819
1590831359.4326334,596492.2806223714,2722301.7136939163
1590831359.4425967,596492.2805327239,2722301.7137391204
1590831359.452618,596492.2804430377,2722301.7137836013
1590831359.4626586,596492.28035349,2722301.7138274196
1590831359.4726303,596492.2802641664,2722301.713870884
1590831359.4825335,596492.2801744678,2722301.7139137927
1590831359.4926693,596492.2800850522,2722301.713956027
1590831359.5026674,596492.2799962503,2722301.7139978115
1590831359.5126204,596492.2799065793,2722301.714038987
1590831359.522515,596492.2798163878,2722301.714080171
1590831359.5325098,596492.27972634,2722301.7141214507
1590831359.542554,596492.2796356163,2722301.7141624833
1590831359.5527422,596492.2795447279,2722301.7142031486
1590831359.5626452,596492.2794543393,2722301.714242677
1590831359.572667,596492.279364387,2722301.714280939
1590831359.582694,596492.2792748541,2722301.7143189157
1590831359.592501,596492.279184472,2722301.7143567656
1590831359.602603,596492.2790931041,2722301.7143945047
1590831359.6126323,596492.2790018052,2722301.714431939
1590831359.6229293,596492.2789101808,2722301.714468405
1590831359.6325893,596492.2803408368,2722301.712322976
1590831359.642636,596492.2802176755,2722301.712402857
1590831359.6526618,596492.2801252368,2722301.712437133
1590831359.6625576,596492.2800708299,2722301.7124282364
1590831359.6726975,596492.2800157941,2722301.712419378
1590831359.682578,596492.2799602115,2722301.7124095103
1590831359.6966546,596492.2799053945,2722301.712398821
1590831359.7026885,596492.2798506764,2722301.71238761
1590831359.712654,596492.279795399,2722301.7123760763
1590831359.7226825,596492.2797397845,2722301.712364113
1590831359.7326252,596492.2796840983,2722301.712351737
1590831359.7425773,596492.2796283308,2722301.7123391824
1590831359.7532218,596492.2795718465,2722301.712326369
1590831359.7626863,596492.2795148981,2722301.7123128655
1590831359.7726934,596492.2794579804,2722301.7122990172
1590831359.782563,596492.2794006821,2722301.7122854358
1590831359.7925882,596492.2793429964,2722301.7122720224
1590831359.804642,596492.2792857031,2722301.7122584754
1590831359.8125687,596492.2792286088,2722301.712244081
1590831359.822825,596492.2791716547,2722301.712229171
1590831359.8326154,596492.2791143657,2722301.7122139037
1590831359.8425846,596492.279056233,2722301.7121980633
1590831359.85268,596492.2789985478,2722301.7121823416
1590831359.8625462,596492.2789410767,2722301.7121665725
1590831359.8726742,596492.2788824941,2722301.712150622
1590831359.8826451,596492.2788242185,2722301.7121345764
1590831359.8925893,596492.2787665412,2722301.7121184748
1590831359.9033859,596492.2787080753,2722301.712102782
1590831359.912552,596492.2786490087,2722301.712087891
1590831359.9225109,596492.2785893241,2722301.712073337
1590831359.9326015,596492.2785296347,2722301.7120583793
1590831359.942415,596492.2784706887,2722301.712042439
1590831359.9534771,596492.2784115045,2722301.7120255884
1590831359.9625704,596492.2783520117,2722301.7120086346
1590831359.972583,596492.2782923874,2722301.711991703
1590831359.9825494,596492.2782322048,2722301.711975427
1590831359.992544,596492.2781717601,2722301.711959781
1590831360.0035365,596492.278111125,2722301.7119433936
1590831360.0125377,596492.2780507908,2722301.711925572
1590831360.0225296,596492.2779907692,2722301.7119068573
1590831360.0324178,596492.2779300932,2722301.7118874374
1590831360.0424528,596492.2778691063,2722301.7118671513
1590831360.0527182,596492.2778082414,2722301.71184636
1590831360.0625732,596492.2777472173,2722301.711825492
1590831360.0725605,596492.2776856472,2722301.711804251
1590831360.0827944,596492.2776239692,2722301.711782216
1590831360.0924861,596492.2775628725,2722301.7117591924
1590831360.1025848,596492.2775017916,2722301.711735377
1590831360.1125102,596492.2774402697,2722301.7117112614
1590831360.1224594,596492.2773785909,2722301.7116867355
1590831360.1326482,596492.2773479498,2722301.7116179634
1590831360.142486,596492.2773173442,2722301.711549668
1590831360.153101,596492.2772862016,2722301.7114811675
1590831360.1624856,596492.2793220652,2722301.7101793177
1590831360.1725364,596492.2793496104,2722301.710306749
1590831360.1824746,596492.2793778756,2722301.710434385
1590831360.1924112,596492.2794059813,2722301.7105616047
1590831360.2025108,596492.2794342412,2722301.7106881207
1590831360.2130065,596492.2794625028,2722301.710814416
1590831360.2227685,596492.281012339,2722301.7088060295
1590831360.2325778,596492.281009263,2722301.708976332
1590831360.2425253,596492.2810064169,2722301.709146179
1590831360.2525713,596492.2810042206,2722301.709315183
1590831360.2625213,596492.2810021971,2722301.7094837795
1590831360.2725577,596492.2809993211,2722301.709652714
1590831360.2824712,596492.2809957766,2722301.7098218612
1590831360.2925954,596492.2809920748,2722301.709991416
1590831360.3025026,596492.2809878292,2722301.7101617125
1590831360.3124554,596492.2809835006,2722301.7103324863
1590831360.3225992,596492.2809796353,2722301.710503322
1590831360.3326473,596492.2809759084,2722301.710673877
1590831360.3425055,596492.2809726653,2722301.710844879
1590831360.3527281,596492.2809690987,2722301.7110164724
1590831360.3624873,596492.2809654097,2722301.7111882386
1590831360.3725646,596492.2809626457,2722301.711359628
1590831360.382535,596492.2809599779,2722301.7115305
1590831360.3924308,596492.2809570321,2722301.7117013372
1590831360.4026678,596492.2809537796,2722301.7118718293
1590831360.412619,596492.2809500941,2722301.712042356
1590831360.422543,596492.2809460023,2722301.7122131623
1590831360.4326103,596492.2809413624,2722301.7123838845
1590831360.442438,596492.2809366308,2722301.712554455
1590831360.453128,596492.2809323453,2722301.712724588
1590831360.4624615,596492.2809279626,2722301.7128942446
1590831360.4724095,596492.2809233655,2722301.7130639823
1590831360.482415,596492.2809181828,2722301.713234223
1590831360.4924657,596492.280912279,2722301.7134040683
1590831360.502556,596492.2809070456,2722301.7135738246
1590831360.5125048,596492.2809017573,2722301.713744062
1590831360.5224576,596492.2808959627,2722301.7139144978
1590831360.5325034,596492.2808906779,2722301.7140853475
1590831360.542422,596492.2808851305,2722301.7142569222
1590831360.5524344,596492.2808794198,2722301.714429026
1590831360.5625694,596492.2808746542,2722301.7146007773
1590831360.572609,596492.2808702409,2722301.7147715027
1590831360.5825005,596492.2808655692,2722301.7149419663
1590831360.592507,596492.2808603289,2722301.7151130927
1590831360.602451,596492.2808541426,2722301.7152850465
1590831360.6125097,596492.2808482151,2722301.715457943
1590831360.6227207,596492.2808427247,2722301.7156309425
1590831360.6325808,596492.2808371981,2722301.7158032386
1590831360.6428053,596492.2808323902,2722301.715975144
1590831360.6532547,596492.280827841,2722301.7161472766
1590831360.6625113,596492.2807944102,2722301.716175913
1590831360.672439,596492.2807602081,2722301.7162054228
1590831360.6824303,596492.2807249348,2722301.716234905
1590831360.692557,596492.280689683,2722301.716264244
1590831360.7044022,596492.2806549186,2722301.71629388
1590831360.7123895,596492.2806197717,2722301.716323704
1590831360.7225416,596492.2806154311,2722301.716310335
1590831360.7324157,596492.2806112815,2722301.7162972745
1590831360.74243,596492.2806069027,2722301.7162846117
1590831360.7531013,596492.2806020405,2722301.7162721697
1590831360.762485,596492.2805966291,2722301.716259417
1590831360.7724664,596492.2805905365,2722301.7162460913
1590831360.7824993,596492.2805848124,2722301.7162327752
1590831360.7924972,596492.2805801639,2722301.7162169893
1590831360.8029113,596492.2805750745,2722301.716199054
1590831360.8123934,596492.2805701981,2722301.7161845756
1590831360.8227873,596492.2820779218,2722301.714045089
1590831360.8324454,596492.2820388433,2722301.7140727686
1590831360.8423936,596492.2820015347,2722301.7141030245
1590831360.8527012,596492.2819635454,2722301.7141315187
1590831360.8624935,596492.2819258391,2722301.7141596903
1590831360.8724437,596492.2818901854,2722301.7141882963
1590831360.8824692,596492.2818517471,2722301.71421617
1590831360.892456,596492.2818148346,2722301.7142442847
1590831360.903215,596492.2817798057,2722301.714271947
1590831360.9125764,596492.2817415866,2722301.714299019
1590831360.9224565,596492.2817056526,2722301.714326813
1590831360.932498,596492.2816677048,2722301.7143537733
1590831360.942507,596492.2816283137,2722301.7143823355
1590831360.9526744,596492.2815909078,2722301.714412139
1590831360.9626307,596492.2815504442,2722301.714440468
1590831360.972562,596492.2815105862,2722301.714468755
1590831360.982476,596492.2814706343,2722301.7144979504
1590831360.9924536,596492.2814289178,2722301.7145282715
1590831361.0048404,596492.2813896474,2722301.7145605963
1590831361.0124278,596492.281352257,2722301.7145944787
1590831361.0224252,596492.2813148656,2722301.714628504
1590831361.0323699,596492.2812783467,2722301.7146634012
1590831361.0425382,596492.2812433614,2722301.714699263
1590831361.0527887,596492.2812101673,2722301.7147353524
1590831361.062428,596492.2811800272,2722301.7147731073
1590831361.0723963,596492.2811522617,2722301.7148120315
1590831361.082718,596492.2811251766,2722301.71485055
1590831361.0924854,596492.2810997427,2722301.714887546
1590831361.103786,596492.2810759479,2722301.714924446
1590831361.1123824,596492.2810504608,2722301.714960611
1590831361.122399,596492.281024195,2722301.7149957353
1590831361.132339,596492.2810049616,2722301.7150338427
1590831361.142504,596492.2809870397,2722301.715076372
1590831361.1529896,596492.2809709655,2722301.715114678
1590831361.1624897,596492.2827187097,2722301.7135134065
1590831361.172424,596492.2827114469,2722301.7136656204
1590831361.1823556,596492.2827109586,2722301.7138182386
1590831361.192469,596492.2827105278,2722301.7139726044
1590831361.202419,596492.2827122473,2722301.714127056
1590831361.2126336,596492.2827104555,2722301.714280805
1590831361.2226758,596492.2827052127,2722301.7144318298
1590831361.2324197,596492.2827013199,2722301.7145798663
1590831361.2424207,596492.282698135,2722301.714724248
1590831361.25265,596492.2826908852,2722301.7148682694
1590831361.2625215,596492.282680693,2722301.7150135012
1590831361.2724974,596492.2826651165,2722301.715157678
1590831361.2824965,596492.282643628,2722301.7153037665
1590831361.2925467,596492.2826184746,2722301.7154501136
1590831361.302432,596492.2825846603,2722301.715593192
1590831361.312502,596492.2825441877,2722301.7157358215
1590831361.3225787,596492.2825300186,2722301.7158360113
1590831361.332565,596492.2825093956,2722301.7159371176
1590831361.342579,596492.2824846352,2722301.7160404823
1590831361.3531852,596492.282455256,2722301.71614651
1590831361.3624454,596492.2824203584,2722301.7162548453
1590831361.3725922,596492.2823830692,2722301.71636298
1590831361.3823802,596492.2823454376,2722301.716469211
1590831361.392384,596492.2823084156,2722301.7165759546
1590831361.402556,596492.2822708455,2722301.7166833645
1590831361.4125712,596492.2822380989,2722301.716793168
1590831361.4230797,596492.2822097155,2722301.7169082672
1590831361.432597,596492.2836886011,2722301.7149342354
1590831361.4425282,596492.2836348348,2722301.715092727
1590831361.4525104,596492.2835862283,2722301.715250082
1590831361.4625363,596492.283544645,2722301.7154065403
1590831361.4726012,596492.2835096557,2722301.7155637885
1590831361.4823837,596492.2834797584,2722301.715724114
1590831361.4923835,596492.2834508623,2722301.7158875572
1590831361.5024517,596492.2834239868,2722301.7160534277
1590831361.5124352,596492.2834012277,2722301.7162185702
1590831361.5223937,596492.2833812005,2722301.7163801375
1590831361.5324998,596492.2833647702,2722301.7165397266
1590831361.5423913,596492.2833523479,2722301.716698989
1590831361.5544968,596492.2833378534,2722301.716858051
1590831361.5633354,596492.283322326,2722301.717018948
1590831361.5724132,596492.283306483,2722301.7171800393
1590831361.5824916,596492.2832858962,2722301.717337244
1590831361.5925791,596492.2832643044,2722301.717491529
1590831361.6024413,596492.2832379148,2722301.717642694
1590831361.6124969,596492.283206723,2722301.717792795
1590831361.6226957,596492.2831715386,2722301.717942891
1590831361.6323302,596492.2831271682,2722301.718091526
1590831361.6423998,596492.2830774481,2722301.718240079
1590831361.6525376,596492.2830223169,2722301.7183877444
1590831361.6625483,596492.2829624701,2722301.718438997
1590831361.6724007,596492.2828986283,2722301.7184890728
1590831361.6824033,596492.2828291879,2722301.7185374415
1590831361.6924224,596492.2827538523,2722301.71858528
1590831361.70531,596492.2826757454,2722301.718634542
1590831361.712356,596492.2825970702,2722301.7186836586
1590831361.7224014,596492.2825211402,2722301.718733257
1590831361.7323656,596492.2824501662,2722301.718782502
1590831361.7424688,596492.282381594,2722301.7188305003
1590831361.7523966,596492.2823160875,2722301.718880669
1590831361.7625477,596492.2822544951,2722301.718933636
1590831361.7724874,596492.2821962496,2722301.718988746
1590831361.78242,596492.2821455759,2722301.7190466663
1590831361.7923813,596492.2820987267,2722301.7191072754
1590831361.8024476,596492.2820555253,2722301.7191697406
1590831361.812501,596492.2820181029,2722301.719233887
1590831361.822788,596492.2819832157,2722301.719300208
1590831361.8324745,596492.2819513569,2722301.719369264
1590831361.8423443,596492.2819210872,2722301.7194402167
1590831361.8536928,596492.281889492,2722301.7195113893
1590831361.8623552,596492.2818590852,2722301.7195850103
1590831361.8724318,596492.2818273085,2722301.7196600647
1590831361.8824708,596492.281793133,2722301.719734438
1590831361.8923607,596492.2817590359,2722301.7198094227
1590831361.9051764,596492.2817191675,2722301.7198838186
1590831361.9123552,596492.2816743739,2722301.719958577
1590831361.9225223,596492.281625738,2722301.720032812
1590831361.9324405,596492.2816011584,2722301.720062154
1590831361.9425554,596492.2815730508,2722301.720089493
1590831361.9525948,596492.2815408628,2722301.7201142297
1590831361.962536,596492.2815021961,2722301.72013677
1590831361.9725623,596492.2814593025,2722301.7201588927
1590831361.9824033,596492.2814095861,2722301.7201794046
1590831361.9925792,596492.2813547055,2722301.720197596
1590831362.003435,596492.2812980274,2722301.7202138496
1590831362.0125349,596492.2812387489,2722301.7202269426
1590831362.0224779,596492.2811796363,2722301.7202376667
1590831362.0324523,596492.2811203316,2722301.7202470945
1590831362.0423298,596492.2810607229,2722301.7202557973
1590831362.0524933,596492.281004444,2722301.720264265
1590831362.062548,596492.2809517344,2722301.720271752
1590831362.0723443,596492.2809024486,2722301.7202780745
1590831362.0826566,596492.2808584657,2722301.720283785
1590831362.0923026,596492.2808188591,2722301.720289184
1590831362.1051662,596492.2807836923,2722301.720295488
1590831362.1124167,596492.2807528501,2722301.7203036943
1590831362.1224673,596492.2807255937,2722301.720313387
1590831362.1323354,596492.2807023971,2722301.7203245605
1590831362.1427174,596492.280682413,2722301.720337175
1590831362.1532207,596492.2821634917,2722301.7182756546
1590831362.1623018,596492.2835613764,2722301.7158124093
1590831362.1723979,596492.2834758785,2722301.715843513
1590831362.1823165,596492.2833892851,2722301.715878109
1590831362.1922483,596492.2833012991,2722301.715915508
1590831362.202357,596492.2832113296,2722301.715954035
1590831362.212351,596492.2831188323,2722301.715993057
1590831362.2227123,596492.283022252,2722301.7160331863
1590831362.2324743,596492.2829206832,2722301.7160746604
1590831362.2423322,596492.2828142308,2722301.7161175506
1590831362.2569118,596492.2827034211,2722301.7161621307
1590831362.2624671,596492.2825882795,2722301.7162073273
1590831362.2723923,596492.2824694001,2722301.716251789
1590831362.2823732,596492.2823467171,2722301.7162949685
1590831362.2924113,596492.2822203749,2722301.7163368664
1590831362.3047357,596492.282090517,2722301.7163775843
1590831362.312367,596492.2819570294,2722301.716416835
1590831362.3224304,596492.281821238,2722301.716455103
1590831362.3323073,596492.2816846927,2722301.7164921327
1590831362.3424397,596492.2815486207,2722301.7165270336
1590831362.3525646,596492.2814133725,2722301.7165593877
1590831362.3623285,596492.2812793619,2722301.7165882387
1590831362.3724298,596492.2811478851,2722301.716613516
1590831362.3823266,596492.2810192566,2722301.7166366708
1590831362.3923156,596492.2808930777,2722301.7166586975
1590831362.4024696,596492.2807696263,2722301.7166789696
1590831362.4124224,596492.2806498716,2722301.716697327
1590831362.422569,596492.2805336034,2722301.7167144013
1590831362.4323812,596492.2804195319,2722301.716730081
1590831362.442484,596492.280308118,2722301.716744381
1590831362.4525812,596492.280198814,2722301.7167590135
1590831362.462465,596492.2800898759,2722301.716775501
1590831362.472334,596492.2799818306,2722301.716793987
1590831362.4823842,596492.279874804,2722301.716814559
1590831362.4923348,596492.2797676913,2722301.7168371305
1590831362.502381,596492.2796599967,2722301.716861872
1590831362.5122976,596492.2795502398,2722301.716888346
1590831362.522516,596492.2794375916,2722301.716916467
1590831362.5323782,596492.2793226164,2722301.716947308
1590831362.5424504,596492.2792048787,2722301.716981648
1590831362.5526602,596492.2790842808,2722301.717019468
1590831362.5623112,596492.2789612132,2722301.71705944
1590831362.5725439,596492.2788354306,2722301.717100131
1590831362.5823255,596492.278706806,2722301.7171412976
1590831362.5923243,596492.2785748706,2722301.717183322
1590831362.604919,596492.2784391341,2722301.717226292
1590831362.6123264,596492.2783006836,2722301.7172706076
1590831362.6224988,596492.2781595069,2722301.7173161656
1590831362.6323752,596492.2794973762,2722301.715289822
1590831362.642311,596492.2793202858,2722301.7153758677
1590831362.6525824,596492.2791715692,2722301.715416962
1590831362.6623418,596492.2790562668,2722301.7154626898
1590831362.6723115,596492.278939794,2722301.715507411
1590831362.68247,596492.2788224231,2722301.7155505517
1590831362.692342,596492.2787055951,2722301.715591904
1590831362.7023976,596492.2785904142,2722301.71563123
1590831362.7124538,596492.2784765083,2722301.715667624
1590831362.7223415,596492.2783646466,2722301.71570082
1590831362.7322993,596492.2782555403,2722301.715731178
1590831362.7422693,596492.2781489815,2722301.7157596643
1590831362.7523978,596492.2780448073,2722301.715786076
1590831362.7624567,596492.277943328,2722301.7158097816
1590831362.77239,596492.2778445878,2722301.715831516
1590831362.7823484,596492.2777479874,2722301.7158522476
1590831362.79237,596492.2776524291,2722301.7158724163
1590831362.8023784,596492.2775578306,2722301.715891994
1590831362.8124998,596492.2774645187,2722301.7159113768
1590831362.8225334,596492.277371378,2722301.7159309653
1590831362.832306,596492.2772774439,2722301.7159516755
1590831362.842285,596492.2771813718,2722301.7159738597
1590831362.8524237,596492.2770822304,2722301.7159981052
1590831362.862353,596492.2769803612,2722301.7160253096
1590831362.8724387,596492.2768749348,2722301.716055076
1590831362.8822796,596492.2767656676,2722301.7160867034
1590831362.8923655,596492.2766533347,2722301.7161198705
1590831362.9023814,596492.2765367965,2722301.7161551123
1590831362.9125917,596492.2764154605,2722301.716193116
1590831362.9223738,596492.2762897711,2722301.716234121
1590831362.9324183,596492.2761597675,2722301.716277644
1590831362.9423437,596492.2760269323,2722301.716323125
1590831362.9524662,596492.2758918583,2722301.7163697584
1590831362.9624689,596492.2757547973,2722301.7164168856
1590831362.9723625,596492.2756166958,2722301.7164647584
1590831362.982412,596492.2754769066,2722301.716513411
1590831362.992387,596492.2753357254,2722301.7165625803
1590831363.0039449,596492.2751946392,2722301.716611796
1590831363.0124638,596492.2750545812,2722301.716660588
1590831363.0224423,596492.2749166023,2722301.7167085977
1590831363.032243,596492.2747808913,2722301.716754975
1590831363.0423768,596492.2746475278,2722301.716798984
1590831363.0523112,596492.274517238,2722301.716840687
1590831363.0623,596492.2743897298,2722301.716880228
1590831363.0722854,596492.2742645927,2722301.716916993
1590831363.082577,596492.2741422825,2722301.716949868
1590831363.0923202,596492.2740222173,2722301.7169795996
1590831363.1023822,596492.273904159,2722301.7170066815
1590831363.1124504,596492.2737875514,2722301.7170307147
1590831363.1223774,596492.2736712432,2722301.717051695
1590831363.1323435,596492.2735847466,2722301.7170265764
1590831363.142302,596492.2734969673,2722301.7169973603
1590831363.152835,596492.273407874,2722301.7169659273
1590831363.16222,596492.275750395,2722301.715151826
1590831363.1722696,596492.2757847235,2722301.715206308
1590831363.1822193,596492.2758163146,2722301.715261009
1590831363.1922777,596492.2758442174,2722301.715315275
1590831363.2030938,596492.2758677843,2722301.715368893
1590831363.2123165,596492.2758882558,2722301.7154219956
1590831363.2224703,596492.2759045517,2722301.7154761995
1590831363.2323675,596492.2774076082,2722301.7134890673
1590831363.2423322,596492.2773819087,2722301.713591167
1590831363.252634,596492.277351167,2722301.7136975247
1590831363.262288,596492.2773165057,2722301.7138074576
1590831363.2724345,596492.2772777264,2722301.713920212
1590831363.2823532,596492.2772351243,2722301.714034852
1590831363.2923298,596492.277190442,2722301.714153033
1590831363.3023462,596492.2771433557,2722301.714276511
1590831363.3124073,596492.2770940968,2722301.7144053495
1590831363.322355,596492.2770447761,2722301.7145386273
1590831363.3323793,596492.2769960184,2722301.7146750614
1590831363.3423407,596492.2769492734,2722301.714814699
1590831363.3525314,596492.2769048586,2722301.714957469
1590831363.3624494,596492.27686282,2722301.715103053
1590831363.3723342,596492.2768256698,2722301.7152517173
1590831363.3823647,596492.2767918379,2722301.7154018003
1590831363.3923967,596492.2767611535,2722301.7155526625
1590831363.4023542,596492.2767353937,2722301.715705117
